wavelength[m],n,k
2.75522625e-07,2.529,4.83
2.77061858e-07,2.684,4.896
2.78618385e-07,2.837,4.963
2.8019250000000004e-07,2.987,5.033
2.81784503e-07,3.133,5.104
2.833947e-07,3.336,5.079
2.8502340500000006e-07,3.559,5.03
2.86670939e-07,3.782,4.988
2.88337631e-07,4.006,4.954
2.90023816e-07,4.229,4.927
2.91729838e-07,4.337,4.782
2.9345605e-07,4.435,4.621
2.9520281300000004e-07,4.539,4.459
2.96970494e-07,4.65,4.297
2.9875947300000006e-07,4.74,4.15
3.00570136e-07,4.755,4.04
3.02402881e-07,4.771,3.929
3.04258114e-07,4.79,3.815
3.0613625e-07,4.81,3.699
3.0803771700000003e-07,4.815,3.625
3.09962953e-07,4.818,3.555
3.11912406e-07,4.822,3.483
3.13886535e-07,4.826,3.41
3.15885812e-07,4.835,3.355
3.1791072100000004e-07,4.845,3.306
3.19961758e-07,4.856,3.256
3.22039432e-07,4.868,3.205
3.2414426500000006e-07,4.882,3.166
3.26276793e-07,4.896,3.13
3.28437566e-07,4.911,3.093
3.3062715e-07,4.927,3.056
3.32846124e-07,4.946,3.021
3.35095085e-07,4.966,2.986
3.37374643e-07,4.987,2.95
3.3968542800000003e-07,5.01,2.921
3.42028086e-07,5.037,2.899
3.4440328100000003e-07,5.064,2.877
3.4681169600000003e-07,5.093,2.854
3.49254032e-07,5.136,2.837
3.5173101100000005e-07,5.18,2.819
3.5424337500000004e-07,5.225,2.802
3.5679188900000003e-07,5.298,2.784
3.59377337e-07,5.378,2.767
3.62000529e-07,5.459,2.75
3.6466229800000006e-07,5.575,2.703
3.673635e-07,5.704,2.646
3.7010501900000006e-07,5.835,2.591
3.7288776300000004e-07,5.959,2.467
3.75712671e-07,6.086,2.322
3.7858070600000007e-07,6.217,2.18
3.8149286600000003e-07,6.277,1.958
3.8445017500000003e-07,6.339,1.728
3.87453692e-07,6.38,1.5
3.90504508e-07,6.299,1.285
3.9360375000000003e-07,6.222,1.06
3.9675258000000004e-07,6.114,0.887
3.99952198e-07,5.98,0.7514
4.03203842e-07,5.844,0.6135
4.06508791e-07,5.726,0.5516
4.09868368e-07,5.605,0.4862
4.13283938e-07,5.505,0.4402
4.16756912e-07,5.417,0.4042
4.2028875000000003e-07,5.332,0.3699
4.2388096200000006e-07,5.26,0.3409
4.27535108e-07,5.187,0.3123
4.3125280400000006e-07,5.124,0.2961
4.3503572400000006e-07,5.058,0.2792
4.3888559700000005e-07,5.003,0.2603
4.42804219e-07,4.946,0.2406
4.4679344600000005e-07,4.895,0.2255
4.50855205e-07,4.843,0.2105
4.5499149100000004e-07,4.801,0.1962
4.592043750000001e-07,4.758,0.1815
4.6349600500000005e-07,4.719,0.1748
4.67868609e-07,4.678,0.1677
4.7232450000000005e-07,4.631,0.157
4.76866082e-07,4.586,0.1477
4.8149585e-07,4.547,0.1419
4.86216397e-07,4.509,0.1357
4.910304210000001e-07,4.473,0.1291
4.95940725e-07,4.443,0.1225
5.00950227e-07,4.415,0.1153
5.06061964e-07,4.391,0.1068
5.11279098e-07,4.358,0.1013
5.16604922e-07,4.321,0.09717
5.22042869e-07,4.286,0.09274
5.27596516e-07,4.256,0.08998
5.33269597e-07,4.228,0.08796
5.390660060000001e-07,4.198,0.08588
5.449898080000001e-07,4.171,0.08384
5.5104525e-07,4.157,0.08228
5.5723677e-07,4.142,0.08067
5.63569006e-07,4.127,0.07902
5.700468110000001e-07,4.103,0.07208
5.76675262e-07,4.083,0.06662
5.834596770000001e-07,4.062,0.06341
5.904056250000001e-07,4.04,0.06121
5.975189460000001e-07,4.024,0.05806
6.04805762e-07,4.006,0.05522
6.122725e-07,3.988,0.05221
6.19925906e-07,3.972,0.04944
