wavelength[m],n,k
2.75522625e-07,2.51,4.666
2.77061858e-07,2.616,4.741
2.78618385e-07,2.719,4.817
2.8019250000000004e-07,2.835,4.876
2.81784503e-07,3.035,4.842
2.833947e-07,3.235,4.813
2.8502340500000006e-07,3.434,4.792
2.86670939e-07,3.634,4.776
2.88337631e-07,3.832,4.765
2.90023816e-07,4.025,4.756
2.91729838e-07,4.101,4.624
2.9345605e-07,4.181,4.491
2.9520281300000004e-07,4.266,4.358
2.96970494e-07,4.356,4.224
2.9875947300000006e-07,4.451,4.091
3.00570136e-07,4.521,3.974
3.02402881e-07,4.534,3.887
3.04258114e-07,4.549,3.799
3.0613625e-07,4.565,3.709
3.0803771700000003e-07,4.583,3.617
3.09962953e-07,4.603,3.524
3.11912406e-07,4.609,3.47
3.13886535e-07,4.616,3.416
3.15885812e-07,4.624,3.361
3.1791072100000004e-07,4.633,3.304
3.19961758e-07,4.642,3.247
3.22039432e-07,4.652,3.21
3.2414426500000006e-07,4.664,3.173
3.26276793e-07,4.675,3.135
3.28437566e-07,4.687,3.096
3.3062715e-07,4.701,3.061
3.32846124e-07,4.719,3.033
3.35095085e-07,4.738,3.006
3.37374643e-07,4.757,2.978
3.3968542800000003e-07,4.776,2.95
3.42028086e-07,4.801,2.93
3.4440328100000003e-07,4.828,2.911
3.4681169600000003e-07,4.854,2.892
3.49254032e-07,4.882,2.872
3.5173101100000005e-07,4.921,2.854
3.5424337500000004e-07,4.966,2.836
3.5679188900000003e-07,5.012,2.818
3.59377337e-07,5.058,2.801
3.62000529e-07,5.125,2.768
3.6466229800000006e-07,5.199,2.732
3.673635e-07,5.273,2.696
3.7010501900000006e-07,5.349,2.659
3.7288776300000004e-07,5.431,2.584
3.75712671e-07,5.515,2.509
3.7858070600000007e-07,5.601,2.436
3.8149286600000003e-07,5.668,2.345
3.8445017500000003e-07,5.721,2.239
3.87453692e-07,5.776,2.132
3.90504508e-07,5.834,2.021
3.9360375000000003e-07,5.894,1.89
3.9675258000000004e-07,5.958,1.759
3.99952198e-07,6.026,1.628
4.03203842e-07,6.001,1.447
4.06508791e-07,5.981,1.26
4.09868368e-07,5.966,1.068
4.13283938e-07,5.87,0.9501
4.16756912e-07,5.771,0.828
4.2028875000000003e-07,5.671,0.7059
4.2388096200000006e-07,5.577,0.6417
4.27535108e-07,5.48,0.5742
4.3125280400000006e-07,5.39,0.5152
4.3503572400000006e-07,5.314,0.4763
4.3888559700000005e-07,5.237,0.4357
4.42804219e-07,5.17,0.4039
4.4679344600000005e-07,5.106,0.3748
4.50855205e-07,5.044,0.3473
4.5499149100000004e-07,4.992,0.3288
4.592043750000001e-07,4.938,0.3096
4.6349600500000005e-07,4.889,0.2866
4.67868609e-07,4.839,0.2621
4.7232450000000005e-07,4.797,0.2419
4.76866082e-07,4.762,0.2257
4.8149585e-07,4.723,0.2098
4.86216397e-07,4.679,0.1948
4.910304210000001e-07,4.635,0.1808
4.95940725e-07,4.595,0.1713
5.00950227e-07,4.555,0.1618
5.06061964e-07,4.521,0.1531
5.11279098e-07,4.487,0.1442
5.16604922e-07,4.456,0.135
5.22042869e-07,4.425,0.1257
5.27596516e-07,4.396,0.1161
5.33269597e-07,4.366,0.1111
5.390660060000001e-07,4.333,0.1094
5.449898080000001e-07,4.305,0.1024
5.5104525e-07,4.278,0.09481
5.5723677e-07,4.253,0.08965
5.63569006e-07,4.229,0.08447
5.700468110000001e-07,4.204,0.07923
5.76675262e-07,4.18,0.07437
5.834596770000001e-07,4.156,0.07146
5.904056250000001e-07,4.133,0.07032
5.975189460000001e-07,4.113,0.06712
6.04805762e-07,4.091,0.06442
6.122725e-07,4.069,0.06174
6.19925906e-07,4.05,0.05855
