6	-2.7481	5.6169
5.98	-2.7412	5.6166
5.96	-2.7399	5.6161
5.94	-2.7438	5.6157
5.92	-2.7528	5.6157
5.9	-2.7664	5.6163
5.88	-2.7846	5.6178
5.86	-2.8071	5.6203
5.84	-2.8338	5.6239
5.82	-2.8647	5.6289
5.8	-2.8997	5.6353
5.78	-2.9386	5.6434
5.76	-2.9816	5.6533
5.74	-3.0285	5.6651
5.72	-3.0796	5.6791
5.7	-3.1347	5.6956
5.68	-3.1939	5.7147
5.66	-3.2574	5.7369
5.64	-3.3251	5.7626
5.62	-3.3971	5.7922
5.6	-3.4733	5.8263
5.58	-3.5535	5.8654
5.56	-3.6376	5.9103
5.54	-3.7251	5.9615
5.52	-3.8155	6.0198
5.5	-3.908	6.0857
5.48	-4.0018	6.1597
5.46	-4.0957	6.2422
5.44	-4.1885	6.333
5.42	-4.2791	6.4321
5.4	-4.3663	6.5387
5.38	-4.4489	6.652
5.36	-4.5261	6.7706
5.34	-4.5977	6.8932
5.32	-4.6634	7.0181
5.3	-4.7239	7.1438
5.28	-4.7801	7.2686
5.26	-4.8334	7.3915
5.24	-4.8857	7.5116
5.22	-4.9388	7.6288
5.2	-4.9949	7.7432
5.18	-5.056	7.8557
5.16	-5.1239	7.9678
5.14	-5.2001	8.0811
5.12	-5.2855	8.1976
5.1	-5.3808	8.3197
5.08	-5.4862	8.4494
5.06	-5.6015	8.5889
5.04	-5.7263	8.7401
5.02	-5.8604	8.9047
5	-6.0032	9.0847
4.98	-6.1547	9.2816
4.96	-6.3148	9.4977
4.94	-6.4837	9.7357
4.92	-6.6615	9.999
4.9	-6.8477	10.292
4.88	-7.041	10.621
4.86	-7.2382	10.993
4.84	-7.4338	11.415
4.82	-7.6191	11.895
4.8	-7.7816	12.438
4.78	-7.9059	13.048
4.76	-7.9739	13.722
4.74	-7.9668	14.452
4.72	-7.868	15.225
4.7	-7.6656	16.018
4.68	-7.3555	16.807
4.66	-6.943	17.569
4.64	-6.4418	18.283
4.62	-5.8717	18.938
4.6	-5.2527	19.534
4.58	-4.5988	20.081
4.56	-3.9128	20.593
4.54	-3.1838	21.084
4.52	-2.3905	21.556
4.5	-1.5085	21.993
4.48	-0.52089	22.363
4.46	0.57289	22.622
4.44	1.7503	22.724
4.42	2.9662	22.632
4.4	4.1602	22.331
4.38	5.2696	21.834
4.36	6.243	21.176
4.34	7.0488	20.408
4.32	7.6779	19.586
4.3	8.14	18.755
4.28	8.4576	17.953
4.26	8.6583	17.203
4.24	8.7697	16.515
4.22	8.8157	15.892
4.2	8.8153	15.331
4.18	8.7825	14.826
4.16	8.7271	14.372
4.14	8.6559	13.962
4.12	8.5732	13.59
4.1	8.4824	13.253
4.08	8.3855	12.946
4.06	8.2843	12.667
4.04	8.18	12.413
4.02	8.0738	12.182
4	7.9668	11.973
3.98	7.8596	11.783
3.96	7.7531	11.612
3.94	7.648	11.458
3.92	7.5449	11.319
3.9	7.4442	11.195
3.88	7.3464	11.085
3.86	7.2519	10.987
3.84	7.1608	10.901
3.82	7.0735	10.825
3.8	6.9901	10.76
3.78	6.9106	10.703
3.76	6.8352	10.655
3.74	6.7638	10.614
3.72	6.6963	10.581
3.7	6.6328	10.554
3.68	6.573	10.533
3.66	6.5168	10.517
3.64	6.4641	10.507
3.62	6.4146	10.501
3.6	6.3683	10.501
3.58	6.3249	10.504
3.56	6.2841	10.512
3.54	6.246	10.524
3.52	6.2102	10.54
3.5	6.1766	10.56
3.48	6.1451	10.584
3.46	6.1156	10.613
3.44	6.088	10.645
3.42	6.0623	10.682
3.4	6.0384	10.724
3.38	6.0164	10.77
3.36	5.9965	10.821
3.34	5.9785	10.877
3.32	5.9629	10.939
3.3	5.9496	11.006
3.28	5.9389	11.079
3.26	5.931	11.158
3.24	5.9263	11.243
3.22	5.925	11.335
3.2	5.9274	11.433
3.18	5.934	11.539
3.16	5.9452	11.652
3.14	5.9614	11.772
3.12	5.9832	11.9
3.1	6.011	12.036
3.08	6.0454	12.181
3.06	6.0871	12.334
3.04	6.1366	12.496
3.02	6.1946	12.669
3	6.2615	12.851
2.98	6.3377	13.044
2.96	6.4235	13.251
2.94	6.5193	13.473
2.92	6.6271	13.718
2.9	6.7532	13.994
2.88	6.9116	14.308
2.86	7.1257	14.663
2.84	7.4253	15.046
2.82	7.8347	15.424
2.8	8.3587	15.749
2.78	8.9729	15.97
2.76	9.6277	16.058
2.74	10.265	16.014
2.72	10.837	15.865
2.7	11.32	15.657
2.68	11.714	15.434
2.66	12.033	15.231
2.64	12.3	15.073
2.62	12.542	14.976
2.6	12.789	14.95
2.58	13.081	15.002
2.56	13.47	15.125
2.54	14.023	15.275
2.52	14.789	15.352
2.5	15.741	15.211
2.48	16.737	14.736
2.46	17.576	13.939
2.44	18.122	12.966
2.42	18.373	11.995
2.4	18.422	11.132
2.38	18.369	10.393
2.36	18.268	9.7531
2.34	18.141	9.1855
2.32	17.994	8.6749
2.3	17.832	8.2135
2.28	17.658	7.7962
2.26	17.478	7.4189
2.24	17.295	7.0777
2.22	17.11	6.769
2.2	16.928	6.4894
2.18	16.749	6.2358
2.16	16.574	6.0053
2.14	16.406	5.7951
2.12	16.245	5.6028
2.1	16.09	5.426
2.08	15.942	5.2627
2.06	15.802	5.1112
2.04	15.668	4.9697
2.02	15.541	4.8369
2	15.419	4.7116
1.98	15.303	4.5929
1.96	15.192	4.4801
1.94	15.085	4.3724
1.92	14.983	4.2697
1.9	14.883	4.1714
1.88	14.788	4.0775
1.86	14.695	3.9876
1.84	14.605	3.9016
1.82	14.518	3.8194
1.8	14.434	3.7407
