6	-3.3279	5.9415
5.98	-3.3397	5.9553
5.96	-3.3566	5.9694
5.94	-3.3783	5.9841
5.92	-3.4046	5.9999
5.9	-3.4353	6.0168
5.88	-3.4702	6.0352
5.86	-3.509	6.0551
5.84	-3.5518	6.077
5.82	-3.5983	6.1008
5.8	-3.6485	6.1269
5.78	-3.7022	6.1554
5.76	-3.7594	6.1865
5.74	-3.82	6.2205
5.72	-3.8839	6.2575
5.7	-3.951	6.2979
5.68	-4.0212	6.3418
5.66	-4.0944	6.3894
5.64	-4.1703	6.4411
5.62	-4.249	6.497
5.6	-4.3301	6.5573
5.58	-4.4136	6.6223
5.56	-4.4991	6.6921
5.54	-4.5865	6.7669
5.52	-4.6757	6.8468
5.5	-4.7664	6.9319
5.48	-4.8583	7.0225
5.46	-4.9515	7.1184
5.44	-5.0456	7.2198
5.42	-5.1407	7.3267
5.4	-5.2365	7.4393
5.38	-5.3331	7.5575
5.36	-5.4306	7.6814
5.34	-5.5289	7.8112
5.32	-5.6281	7.947
5.3	-5.7283	8.0891
5.28	-5.8297	8.2377
5.26	-5.9325	8.3933
5.24	-6.0367	8.5565
5.22	-6.1425	8.7275
5.2	-6.25	8.9074
5.18	-6.3593	9.0969
5.16	-6.4702	9.2969
5.14	-6.5825	9.5087
5.12	-6.6961	9.7333
5.1	-6.8103	9.9721
5.08	-6.9245	10.227
5.06	-7.0377	10.498
5.04	-7.1486	10.789
5.02	-7.2558	11.099
5	-7.3571	11.432
4.98	-7.4503	11.788
4.96	-7.5326	12.169
4.94	-7.6007	12.575
4.92	-7.651	13.008
4.9	-7.6792	13.468
4.88	-7.6809	13.954
4.86	-7.6513	14.465
4.84	-7.5853	14.999
4.82	-7.478	15.554
4.8	-7.3244	16.125
4.78	-7.1199	16.707
4.76	-6.8606	17.295
4.74	-6.5433	17.881
4.72	-6.1659	18.458
4.7	-5.7276	19.016
4.68	-5.2292	19.548
4.66	-4.6729	20.044
4.64	-4.063	20.494
4.62	-3.4052	20.891
4.6	-2.707	21.227
4.58	-1.9773	21.496
4.56	-1.2262	21.694
4.54	-0.46457	21.819
4.52	0.29636	21.87
4.5	1.0459	21.85
4.48	1.7743	21.764
4.46	2.4738	21.617
4.44	3.1382	21.416
4.42	3.7633	21.169
4.4	4.3461	20.882
4.38	4.884	20.56
4.36	5.3752	20.211
4.34	5.8186	19.841
4.32	6.2139	19.456
4.3	6.5617	19.063
4.28	6.8638	18.667
4.26	7.1227	18.275
4.24	7.3419	17.889
4.22	7.525	17.516
4.2	7.676	17.157
4.18	7.799	16.814
4.16	7.898	16.488
4.14	7.9766	16.18
4.12	8.0381	15.891
4.1	8.0856	15.619
4.08	8.1215	15.364
4.06	8.1478	15.124
4.04	8.1663	14.9
4.02	8.1783	14.69
4	8.1847	14.492
3.98	8.1865	14.306
3.96	8.1842	14.132
3.94	8.1782	13.968
3.92	8.1691	13.815
3.9	8.157	13.671
3.88	8.1424	13.536
3.86	8.1256	13.411
3.84	8.1068	13.294
3.82	8.0864	13.186
3.8	8.0647	13.087
3.78	8.0421	12.996
3.76	8.0189	12.913
3.74	7.9954	12.838
3.72	7.9721	12.77
3.7	7.9492	12.711
3.68	7.9271	12.658
3.66	7.906	12.613
3.64	7.8862	12.575
3.62	7.868	12.543
3.6	7.8515	12.518
3.58	7.837	12.499
3.56	7.8245	12.487
3.54	7.8144	12.48
3.52	7.8066	12.479
3.5	7.8013	12.483
3.48	7.7986	12.493
3.46	7.7986	12.508
3.44	7.8014	12.529
3.42	7.807	12.555
3.4	7.8157	12.586
3.38	7.8275	12.623
3.36	7.8425	12.665
3.34	7.861	12.713
3.32	7.883	12.766
3.3	7.9088	12.825
3.28	7.9387	12.89
3.26	7.9729	12.962
3.24	8.0119	13.04
3.22	8.0559	13.124
3.2	8.1056	13.216
3.18	8.1614	13.316
3.16	8.2239	13.424
3.14	8.294	13.54
3.12	8.3725	13.665
3.1	8.4604	13.8
3.08	8.5594	13.946
3.06	8.6714	14.104
3.04	8.7991	14.276
3.02	8.9464	14.461
3	9.1183	14.66
2.98	9.3208	14.872
2.96	9.5609	15.093
2.94	9.8456	15.318
2.92	10.181	15.536
2.9	10.569	15.736
2.88	11.01	15.904
2.86	11.496	16.025
2.84	12.017	16.086
2.82	12.557	16.082
2.8	13.097	16.009
2.78	13.619	15.873
2.76	14.11	15.685
2.74	14.558	15.464
2.72	14.964	15.229
2.7	15.335	15
2.68	15.69	14.794
2.66	16.058	14.618
2.64	16.473	14.459
2.62	16.962	14.283
2.6	17.534	14.036
2.58	18.156	13.66
2.56	18.762	13.12
2.54	19.274	12.431
2.52	19.638	11.644
2.5	19.835	10.828
2.48	19.883	10.045
2.46	19.822	9.3296
2.44	19.691	8.6922
2.42	19.52	8.1272
2.4	19.326	7.6244
2.38	19.119	7.1746
2.36	18.903	6.7706
2.34	18.685	6.4068
2.32	18.466	6.0786
2.3	18.249	5.7819
2.28	18.037	5.5131
2.26	17.83	5.2689
2.24	17.63	5.0461
2.22	17.436	4.842
2.2	17.25	4.6543
2.18	17.071	4.4807
2.16	16.9	4.3196
2.14	16.734	4.1693
2.12	16.575	4.0286
2.1	16.422	3.8965
2.08	16.274	3.7723
2.06	16.13	3.6552
2.04	15.992	3.5449
2.02	15.858	3.4408
2	15.728	3.3426
1.98	15.602	3.25
1.96	15.48	3.1627
1.94	15.361	3.0802
1.92	15.247	3.0025
1.9	15.137	2.929
1.88	15.03	2.8597
1.86	14.927	2.7942
1.84	14.827	2.7322
1.82	14.731	2.6736
1.8	14.638	2.618
1.78	14.549	2.5654
1.76	14.464	2.5153
1.74	14.382	2.4677
1.72	14.303	2.4223
1.7	14.227	2.379
1.68	14.154	2.3375
1.66	14.085	2.2977
1.64	14.018	2.2593
1.62	13.954	2.2223
1.6	13.894	2.1865
1.58	13.836	2.1518
1.56	13.781	2.1179
1.54	13.728	2.0848
1.52	13.678	2.0524
1.5	13.63	2.0205
1.48	13.585	1.989
1.46	13.542	1.9579
1.44	13.502	1.927
1.42	13.463	1.8962
1.4	13.427	1.8656
1.38	13.392	1.8349
1.36	13.36	1.8041
1.34	13.329	1.7733
1.32	13.3	1.7422
1.3	13.274	1.7108
1.28	13.249	1.6791
1.26	13.225	1.647
1.24	13.204	1.6144
1.22	13.185	1.5812
1.2	13.168	1.5473
1.18	13.155	1.5116
1.16	13.146	1.4719
1.14	13.138	1.425
1.12	13.127	1.3696
1.1	13.106	1.3099
1.08	13.075	1.2537
1.06	13.04	1.2061
1.04	13.006	1.1662
1.02	12.977	1.1304
1	12.953	1.0955
0.98	12.931	1.0604
0.96	12.913	1.0247
0.94	12.896	0.98827
0.92	12.881	0.95119
0.9	12.868	0.91348
0.88	12.857	0.87523
0.86	12.849	0.83657
0.84	12.845	0.79769
0.82	12.849	0.75878
0.8	12.865	0.71984
0.78	12.916	0.67314
0.76	13.018	0.54979
0.74	13.025	0.27753
0.72	12.832	0.07256
0.7	12.642	0.023238
0.68	12.515	0.014432
0.66	12.418	0.0095887
0.64	12.337	0.0061611
0.62	12.267	0.0038133
0.6	12.204	0.0022701
0.58	12.147	0.0012982
0.56	12.096	0.0007124
0.54	12.049	0.00037476
0.52	12.006	0.00018884
0.5	11.966	9.1076e-005
0.48	11.929	4.1982e-005
0.46	11.895	1.8531e-005
0.44	11.863	7.8094e-006
0.42	11.834	3.1431e-006
0.4	11.806	1.1748e-006
0.38	11.78	0
0.36	11.756	0
0.34	11.734	0
0.32	11.713	0
0.3	11.694	0
0.28	11.676	0
0.26	11.66	0
0.24	11.645	0
0.22	11.632	0
0.2	11.619	0
