6	-4.7535	6.5986
5.98	-4.7883	6.6423
5.96	-4.8281	6.6866
5.94	-4.8726	6.7319
5.92	-4.9216	6.7786
5.9	-4.975	6.8269
5.88	-5.0326	6.8771
5.86	-5.0942	6.9295
5.84	-5.1597	6.9843
5.82	-5.2291	7.0418
5.8	-5.3022	7.1021
5.78	-5.3789	7.1655
5.76	-5.4593	7.2322
5.74	-5.5433	7.3024
5.72	-5.6308	7.3765
5.7	-5.7219	7.4545
5.68	-5.8163	7.5368
5.66	-5.9142	7.6236
5.64	-6.0156	7.7152
5.62	-6.1203	7.8118
5.6	-6.2283	7.9138
5.58	-6.3398	8.0213
5.56	-6.4546	8.1347
5.54	-6.5728	8.2543
5.52	-6.6943	8.3804
5.5	-6.8194	8.5132
5.48	-6.9479	8.6533
5.46	-7.0801	8.8008
5.44	-7.2161	8.9563
5.42	-7.3561	9.1203
5.4	-7.5004	9.2932
5.38	-7.6492	9.4757
5.36	-7.8031	9.6687
5.34	-7.9625	9.873
5.32	-8.1279	10.09
5.3	-8.2997	10.321
5.28	-8.4785	10.568
5.26	-8.6647	10.834
5.24	-8.8583	11.12
5.22	-9.0591	11.431
5.2	-9.2664	11.77
5.18	-9.4786	12.142
5.16	-9.6932	12.551
5.14	-9.9067	13.001
5.12	-10.114	13.499
5.1	-10.308	14.049
5.08	-10.482	14.653
5.06	-10.624	15.316
5.04	-10.725	16.037
5.02	-10.771	16.815
5	-10.75	17.647
4.98	-10.649	18.524
4.96	-10.455	19.436
4.94	-10.158	20.371
4.92	-9.7504	21.311
4.9	-9.2262	22.239
4.88	-8.5849	23.133
4.86	-7.8299	23.974
4.84	-6.9689	24.741
4.82	-6.0142	25.416
4.8	-4.9819	25.982
4.78	-3.8914	26.428
4.76	-2.7645	26.745
4.74	-1.624	26.931
4.72	-0.49327	26.987
4.7	0.60546	26.921
4.68	1.6521	26.745
4.66	2.6305	26.475
4.64	3.5313	26.134
4.62	4.3532	25.742
4.6	5.1017	25.315
4.58	5.7838	24.864
4.56	6.4051	24.395
4.54	6.969	23.91
4.52	7.4778	23.417
4.5	7.9347	22.919
4.48	8.3429	22.42
4.46	8.7061	21.924
4.44	9.0278	21.433
4.42	9.3111	20.949
4.4	9.5588	20.474
4.38	9.7731	20.008
4.36	9.956	19.552
4.34	10.109	19.108
4.32	10.234	18.676
4.3	10.332	18.257
4.28	10.405	17.854
4.26	10.454	17.466
4.24	10.481	17.096
4.22	10.488	16.745
4.2	10.478	16.412
4.18	10.451	16.1
4.16	10.412	15.808
4.14	10.361	15.536
4.12	10.301	15.285
4.1	10.235	15.054
4.08	10.162	14.842
4.06	10.087	14.649
4.04	10.009	14.474
4.02	9.9302	14.316
4	9.852	14.175
3.98	9.7751	14.048
3.96	9.7002	13.935
3.94	9.6281	13.836
3.92	9.5591	13.748
3.9	9.4937	13.672
3.88	9.4321	13.607
3.86	9.3745	13.551
3.84	9.3209	13.505
3.82	9.2715	13.467
3.8	9.2262	13.437
3.78	9.1851	13.414
3.76	9.148	13.399
3.74	9.115	13.391
3.72	9.0859	13.389
3.7	9.0606	13.394
3.68	9.0392	13.405
3.66	9.0216	13.422
3.64	9.0078	13.446
3.62	8.9978	13.476
3.6	8.9915	13.512
3.58	8.9892	13.556
3.56	8.9909	13.605
3.54	8.9967	13.662
3.52	9.0068	13.726
3.5	9.0216	13.798
3.48	9.0413	13.877
3.46	9.0663	13.965
3.44	9.0971	14.062
3.42	9.1342	14.169
3.4	9.1785	14.285
3.38	9.2306	14.412
3.36	9.2917	14.551
3.34	9.3628	14.702
3.32	9.4453	14.866
3.3	9.5408	15.044
3.28	9.651	15.237
3.26	9.7778	15.448
3.24	9.9241	15.68
3.22	10.095	15.937
3.2	10.3	16.224
3.18	10.556	16.546
3.16	10.889	16.897
3.14	11.324	17.256
3.12	11.88	17.584
3.1	12.551	17.827
3.08	13.302	17.938
3.06	14.073	17.893
3.04	14.799	17.701
3.02	15.43	17.405
3	15.944	17.064
2.98	16.348	16.736
2.96	16.672	16.47
2.94	16.964	16.302
2.92	17.285	16.253
2.9	17.725	16.322
2.88	18.396	16.449
2.86	19.385	16.471
2.84	20.64	16.144
2.82	21.902	15.293
2.8	22.838	13.996
2.78	23.286	12.541
2.76	23.324	11.195
2.74	23.131	10.058
2.72	22.837	9.1118
2.7	22.498	8.3087
2.68	22.137	7.6171
2.66	21.763	7.0186
2.64	21.387	6.5003
2.62	21.016	6.0511
2.6	20.656	5.6611
2.58	20.31	5.3211
2.56	19.98	5.0233
2.54	19.669	4.7603
2.52	19.376	4.5261
2.5	19.1	4.3153
2.48	18.841	4.1235
2.46	18.596	3.9473
2.44	18.364	3.7842
2.42	18.143	3.6321
2.4	17.933	3.4899
2.38	17.731	3.3566
2.36	17.537	3.2316
2.34	17.351	3.1145
2.32	17.171	3.0046
2.3	16.998	2.9015
2.28	16.832	2.8048
2.26	16.671	2.714
2.24	16.516	2.6287
2.22	16.367	2.5485
2.2	16.224	2.473
2.18	16.085	2.402
2.16	15.952	2.3349
2.14	15.824	2.2715
2.12	15.701	2.2115
2.1	15.583	2.1546
2.08	15.469	2.1004
2.06	15.36	2.0488
2.04	15.255	1.9994
2.02	15.154	1.952
2	15.057	1.9064
1.98	14.964	1.8623
1.96	14.875	1.8196
1.94	14.789	1.778
