wavelength[m],n,k
2.4000000000000003e-07,1.5705,3.1774
2.42e-07,1.5638,3.2164
2.44e-07,1.5791,3.265
2.46e-07,1.6008,3.3125
2.48e-07,1.6131,3.3676
2.5000000000000004e-07,1.6517,3.4267
2.5200000000000003e-07,1.6721,3.4836
2.54e-07,1.7054,3.5463
2.56e-07,1.7314,3.6101
2.58e-07,1.7658,3.6789
2.6e-07,1.809,3.7497
2.62e-07,1.8461,3.8216
2.6400000000000003e-07,1.8959,3.895
2.66e-07,1.9481,3.9789
2.68e-07,2.0152,4.0672
2.7e-07,2.0852,4.1561
2.72e-07,2.1698,4.258
2.74e-07,2.2795,4.3559
2.7600000000000004e-07,2.3936,4.463
2.7800000000000003e-07,2.5367,4.5667
2.8e-07,2.7387,4.6585
2.82e-07,2.9643,4.723
2.84e-07,3.2115,4.7233
2.86e-07,3.4525,4.6743
2.8800000000000004e-07,3.6915,4.5697
2.9000000000000003e-07,3.8659,4.4337
2.92e-07,3.9937,4.2811
2.94e-07,4.0851,4.133
2.96e-07,4.165,3.9882
2.98e-07,4.2013,3.8583
3.0000000000000004e-07,4.2333,3.7391
3.0200000000000003e-07,4.261087,3.632407
3.04e-07,4.2741,3.5378
3.06e-07,4.277362,3.453894
3.08e-07,4.2759,3.3793
3.1e-07,4.277187,3.312781
3.1200000000000004e-07,4.2789,3.2525
3.1400000000000003e-07,4.281419,3.195494
3.16e-07,4.2841,3.1439
3.18e-07,4.286075,3.100625
3.2e-07,4.2884,3.0604
3.22e-07,4.292687,3.017456
3.2400000000000004e-07,4.2964,2.9762
3.2600000000000003e-07,4.296137,2.939644
3.28e-07,4.2961,2.9062
3.3e-07,4.300406,2.8758
3.32e-07,4.3059,2.8469
3.34e-07,4.310981,2.817187
3.3600000000000004e-07,4.3151,2.7889
3.3800000000000004e-07,4.316056,2.764256
3.4000000000000003e-07,4.3172,2.741
3.42e-07,4.322162,2.717044
3.44e-07,4.3279,2.6941
3.46e-07,4.331663,2.673806
3.4800000000000005e-07,4.3362,2.6543
3.5000000000000004e-07,4.344237,2.633975
3.5200000000000003e-07,4.3531,2.6137
3.54e-07,4.360619,2.5936
3.56e-07,4.368,2.5743
3.58e-07,4.3757,2.556944
3.6000000000000005e-07,4.3838,2.5401
3.6200000000000004e-07,4.392675,2.522582
3.6400000000000003e-07,4.4019,2.5048
3.66e-07,4.410856,2.487306
3.68e-07,4.4205,2.4685
