wavelength[m],n,k
2.63798258e-07,1.998,4.044
2.65208944e-07,2.023,4.113
2.66634798e-07,2.065,4.162
2.6807606800000003e-07,2.091,4.236
2.6953300300000005e-07,2.164,4.309
2.71005861e-07,2.202,4.396
2.7249490400000003e-07,2.276,4.452
2.74000401e-07,2.354,4.543
2.75522625e-07,2.441,4.632
2.77061858e-07,2.526,4.692
2.78618385e-07,2.65,4.784
2.8019250000000004e-07,2.764,4.849
2.81784503e-07,2.872,4.908
2.833947e-07,3.011,4.985
2.8502340500000006e-07,3.163,5.031
2.86670939e-07,3.339,5.065
2.88337631e-07,3.517,5.113
2.90023816e-07,3.712,5.123
2.91729838e-07,3.925,5.113
2.9345605e-07,4.153,5.074
2.9520281300000004e-07,4.344,4.973
2.96970494e-07,4.54,4.851
2.9875947300000006e-07,4.704,4.723
3.00570136e-07,4.83,4.555
3.02402881e-07,4.937,4.393
3.04258114e-07,4.999,4.234
3.0613625e-07,5.033,4.089
3.0803771700000003e-07,5.061,3.975
3.09962953e-07,5.097,3.837
3.11912406e-07,5.107,3.745
3.13886535e-07,5.126,3.634
3.15885812e-07,5.137,3.554
3.1791072100000004e-07,5.135,3.471
3.19961758e-07,5.156,3.413
3.22039432e-07,5.156,3.343
3.2414426500000006e-07,5.159,3.277
3.26276793e-07,5.172,3.221
3.28437566e-07,5.197,3.174
3.3062715e-07,5.202,3.116
3.32846124e-07,5.211,3.074
3.35095085e-07,5.241,3.037
3.37374643e-07,5.256,3.004
3.3968542800000003e-07,5.279,2.968
3.42028086e-07,5.301,2.924
3.4440328100000003e-07,5.33,2.894
3.4681169600000003e-07,5.364,2.865
3.49254032e-07,5.396,2.838
3.5173101100000005e-07,5.44,2.806
3.5424337500000004e-07,5.493,2.78
3.5679188900000003e-07,5.55,2.756
3.59377337e-07,5.614,2.75
3.62000529e-07,5.696,2.719
3.6466229800000006e-07,5.808,2.683
3.673635e-07,5.939,2.626
3.7010501900000006e-07,6.086,2.544
3.7288776300000004e-07,6.24,2.414
3.75712671e-07,6.383,2.239
3.7858070600000007e-07,6.494,2.002
3.8149286600000003e-07,6.538,1.739
3.8445017500000003e-07,6.516,1.485
3.87453692e-07,6.461,1.256
3.90504508e-07,6.363,1.043
3.9360375000000003e-07,6.239,0.882
3.9675258000000004e-07,6.114,0.755
3.99952198e-07,5.99,0.641
4.03203842e-07,5.87,0.54
4.06508791e-07,5.766,0.477
4.09868368e-07,5.661,0.413
4.13283938e-07,5.559,0.366
4.16756912e-07,5.47,0.319
4.2028875000000003e-07,5.385,0.291
4.2388096200000006e-07,5.309,0.257
4.27535108e-07,5.233,0.236
4.3125280400000006e-07,5.162,0.212
4.3503572400000006e-07,5.097,0.187
4.3888559700000005e-07,5.034,0.171
4.42804219e-07,4.975,0.151
4.4679344600000005e-07,4.918,0.14
4.50855205e-07,4.866,0.135
4.5499149100000004e-07,4.814,0.118
4.592043750000001e-07,4.766,0.106
4.6349600500000005e-07,4.721,0.094
4.67868609e-07,4.677,0.089
4.7232450000000005e-07,4.634,0.083
4.76866082e-07,4.59,0.074
4.8149585e-07,4.555,0.067
4.86216397e-07,4.516,0.062
4.910304210000001e-07,4.48,0.056
4.95940725e-07,4.447,0.049
5.00950227e-07,4.415,0.044
5.06061964e-07,4.383,0.042
5.11279098e-07,4.352,0.035
5.16604922e-07,4.325,0.032
5.22042869e-07,4.294,0.03
5.27596516e-07,4.266,0.026
5.33269597e-07,4.24,0.024
5.390660060000001e-07,4.216,0.018
5.449898080000001e-07,4.194,0.019
5.5104525e-07,4.17,0.016
5.5723677e-07,4.149,0.016
5.63569006e-07,4.129,0.014
5.700468110000001e-07,4.108,0.015
5.76675262e-07,4.089,0.01
5.834596770000001e-07,4.07,0.01
5.904056250000001e-07,4.05,0.01
5.975189460000001e-07,4.0343,0.011
6.04805762e-07,4.0165,0.008
6.122725e-07,3.9993,0.006
6.19925906e-07,3.982,0.006
6.2777307e-07,3.9664,0.005
6.358214430000001e-07,3.9507,0.006
6.44078864e-07,3.9356,0.005
6.52553586e-07,3.923,0.006
6.612543e-07,3.907,0.005
6.70190169e-07,3.8935,0.003
6.793708560000001e-07,3.8806,0.004
6.888065630000001e-07,3.87,0.003
6.98508064e-07,3.8563,0.001
7.084867500000001e-07,3.8449,0.002
7.18754674e-07,3.8341,0.005
7.293245960000001e-07,3.8256,0.005
7.402100380000001e-07,3.8141,0.002
7.51425341e-07,3.8048,0.001
7.629857310000001e-07,3.793,0.0
7.74907383e-07,3.784,0.007
7.872075000000001e-07,3.773,0.003
7.999043950000001e-07,3.764,0.001
8.13017582e-07,3.753,0.001
8.26567875e-07,3.743,0.0
