wavelength[m],n,k
2.63798258e-07,2.057,3.956
2.65208944e-07,2.082,4.008
2.66634798e-07,2.118,4.061
2.6807606800000003e-07,2.147,4.12
2.6953300300000005e-07,2.186,4.183
2.71005861e-07,2.248,4.243
2.7249490400000003e-07,2.298,4.3
2.74000401e-07,2.359,4.389
2.75522625e-07,2.425,4.459
2.77061858e-07,2.49,4.516
2.78618385e-07,2.603,4.581
2.8019250000000004e-07,2.681,4.644
2.81784503e-07,2.8,4.714
2.833947e-07,2.904,4.772
2.8502340500000006e-07,3.01,4.84
2.86670939e-07,3.149,4.872
2.88337631e-07,3.301,4.913
2.90023816e-07,3.459,4.949
2.91729838e-07,3.637,4.986
2.9345605e-07,3.815,4.974
2.9520281300000004e-07,4.016,4.946
2.96970494e-07,4.201,4.879
2.9875947300000006e-07,4.378,4.794
3.00570136e-07,4.539,4.674
3.02402881e-07,4.692,4.565
3.04258114e-07,4.796,4.407
3.0613625e-07,4.888,4.273
3.0803771700000003e-07,4.947,4.137
3.09962953e-07,5.006,4.006
3.11912406e-07,5.032,3.893
3.13886535e-07,5.058,3.786
3.15885812e-07,5.093,3.683
3.1791072100000004e-07,5.097,3.589
3.19961758e-07,5.111,3.507
3.22039432e-07,5.131,3.423
3.2414426500000006e-07,5.138,3.355
3.26276793e-07,5.144,3.303
3.28437566e-07,5.159,3.234
3.3062715e-07,5.188,3.178
3.32846124e-07,5.178,3.132
3.35095085e-07,5.196,3.079
3.37374643e-07,5.218,3.025
3.3968542800000003e-07,5.233,2.984
3.42028086e-07,5.254,2.94
3.4440328100000003e-07,5.278,2.905
3.4681169600000003e-07,5.303,2.867
3.49254032e-07,5.329,2.827
3.5173101100000005e-07,5.354,2.793
3.5424337500000004e-07,5.403,2.771
3.5679188900000003e-07,5.443,2.736
3.59377337e-07,5.499,2.705
3.62000529e-07,5.543,2.68
3.6466229800000006e-07,5.609,2.637
3.673635e-07,5.684,2.594
3.7010501900000006e-07,5.776,2.546
3.7288776300000004e-07,5.872,2.475
3.75712671e-07,5.993,2.383
3.7858070600000007e-07,6.075,2.27
3.8149286600000003e-07,6.181,2.11
3.8445017500000003e-07,6.259,1.927
3.87453692e-07,6.298,1.731
3.90504508e-07,6.304,1.524
3.9360375000000003e-07,6.266,1.322
3.9675258000000004e-07,6.199,1.16
3.99952198e-07,6.112,0.992
4.03203842e-07,6.022,0.857
4.06508791e-07,5.917,0.755
4.09868368e-07,5.828,0.654
4.13283938e-07,5.732,0.569
4.16756912e-07,5.635,0.512
4.2028875000000003e-07,5.553,0.451
4.2388096200000006e-07,5.469,0.405
4.27535108e-07,5.386,0.366
4.3125280400000006e-07,5.307,0.325
4.3503572400000006e-07,5.24,0.298
4.3888559700000005e-07,5.179,0.265
4.42804219e-07,5.11,0.253
4.4679344600000005e-07,5.051,0.222
4.50855205e-07,4.988,0.212
4.5499149100000004e-07,4.937,0.188
4.592043750000001e-07,4.884,0.175
4.6349600500000005e-07,4.836,0.156
4.67868609e-07,4.789,0.146
4.7232450000000005e-07,4.74,0.137
4.76866082e-07,4.699,0.122
4.8149585e-07,4.655,0.113
4.86216397e-07,4.615,0.106
4.910304210000001e-07,4.578,0.094
4.95940725e-07,4.543,0.087
5.00950227e-07,4.509,0.081
5.06061964e-07,4.473,0.078
5.11279098e-07,4.44,0.069
5.16604922e-07,4.41,0.063
5.22042869e-07,4.38,0.057
5.27596516e-07,4.349,0.054
5.33269597e-07,4.321,0.049
5.390660060000001e-07,4.296,0.041
5.449898080000001e-07,4.268,0.039
5.5104525e-07,4.243,0.036
5.5723677e-07,4.218,0.033
5.63569006e-07,4.197,0.032
5.700468110000001e-07,4.174,0.029
5.76675262e-07,4.153,0.023
5.834596770000001e-07,4.132,0.024
5.904056250000001e-07,4.113,0.022
5.975189460000001e-07,4.0933,0.021
6.04805762e-07,4.0756,0.02
6.122725e-07,4.0583,0.017
6.19925906e-07,4.041,0.016
6.2777307e-07,4.022,0.015
6.358214430000001e-07,4.0086,0.014
6.44078864e-07,3.9928,0.013
6.52553586e-07,3.977,0.014
6.612543e-07,3.96,0.014
6.70190169e-07,3.9479,0.013
6.793708560000001e-07,3.9337,0.012
6.888065630000001e-07,3.92,0.012
6.98508064e-07,3.9064,0.0112
7.084867500000001e-07,3.8934,0.01
7.18754674e-07,3.8808,0.01
7.293245960000001e-07,3.87,0.01
7.402100380000001e-07,3.8567,0.0059
7.51425341e-07,3.8452,0.006
7.629857310000001e-07,3.8341,0.004
7.74907383e-07,3.823,0.008
7.872075000000001e-07,3.8132,0.0043
7.999043950000001e-07,3.8033,0.0064
8.13017582e-07,3.7938,0.0045
8.26567875e-07,3.784,0.003
