wavelength[m],n,k
2.63798258e-07,1.825,4.175
2.65208944e-07,1.854,4.262
2.66634798e-07,1.899,4.341
2.6807606800000003e-07,1.954,4.439
2.6953300300000005e-07,2.014,4.543
2.71005861e-07,2.099,4.659
2.7249490400000003e-07,2.188,4.735
2.74000401e-07,2.293,4.855
2.75522625e-07,2.426,4.941
2.77061858e-07,2.574,5.031
2.78618385e-07,2.723,5.111
2.8019250000000004e-07,2.877,5.158
2.81784503e-07,3.037,5.233
2.833947e-07,3.232,5.28
2.8502340500000006e-07,3.406,5.332
2.86670939e-07,3.668,5.347
2.88337631e-07,3.926,5.353
2.90023816e-07,4.205,5.272
2.91729838e-07,4.454,5.142
2.9345605e-07,4.659,4.949
2.9520281300000004e-07,4.791,4.74
2.96970494e-07,4.885,4.548
2.9875947300000006e-07,4.928,4.364
3.00570136e-07,4.985,4.206
3.02402881e-07,4.986,4.067
3.04258114e-07,5.009,3.941
3.0613625e-07,5.025,3.827
3.0803771700000003e-07,5.024,3.744
3.09962953e-07,5.029,3.645
3.11912406e-07,5.034,3.575
3.13886535e-07,5.039,3.492
3.15885812e-07,5.035,3.444
3.1791072100000004e-07,5.032,3.392
3.19961758e-07,5.051,3.347
3.22039432e-07,5.068,3.286
3.2414426500000006e-07,5.066,3.258
3.26276793e-07,5.091,3.213
3.28437566e-07,5.12,3.174
3.3062715e-07,5.135,3.146
3.32846124e-07,5.159,3.112
3.35095085e-07,5.177,3.083
3.37374643e-07,5.218,3.05
3.3968542800000003e-07,5.247,3.032
3.42028086e-07,5.277,3.009
3.4440328100000003e-07,5.31,3.005
3.4681169600000003e-07,5.363,3.008
3.49254032e-07,5.429,3.018
3.5173101100000005e-07,5.487,3.028
3.5424337500000004e-07,5.601,3.056
3.5679188900000003e-07,5.752,3.092
3.59377337e-07,5.967,3.105
3.62000529e-07,6.251,3.037
3.6466229800000006e-07,6.563,2.869
3.673635e-07,6.821,2.562
3.7010501900000006e-07,6.989,2.163
3.7288776300000004e-07,7.004,1.75
3.75712671e-07,6.899,1.404
3.7858070600000007e-07,6.735,1.068
3.8149286600000003e-07,6.548,0.871
3.8445017500000003e-07,6.369,0.695
3.87453692e-07,6.191,0.587
3.90504508e-07,6.041,0.486
3.9360375000000003e-07,5.897,0.44
3.9675258000000004e-07,5.764,0.385
3.99952198e-07,5.649,0.326
4.03203842e-07,5.543,0.297
4.06508791e-07,5.45,0.259
4.09868368e-07,5.356,0.232
4.13283938e-07,5.279,0.203
4.16756912e-07,5.197,0.187
4.2028875000000003e-07,5.126,0.171
4.2388096200000006e-07,5.056,0.154
4.27535108e-07,4.994,0.142
4.3125280400000006e-07,4.933,0.13
4.3503572400000006e-07,4.872,0.121
4.3888559700000005e-07,4.825,0.108
4.42804219e-07,4.77,0.101
4.4679344600000005e-07,4.722,0.095
4.50855205e-07,4.677,0.086
4.5499149100000004e-07,4.631,0.08
4.592043750000001e-07,4.591,0.069
4.6349600500000005e-07,4.549,0.0626
4.67868609e-07,4.51,0.0568
4.7232450000000005e-07,4.471,0.0482
4.76866082e-07,4.435,0.0427
4.8149585e-07,4.402,0.0393
4.86216397e-07,4.368,0.0362
4.910304210000001e-07,4.337,0.0329
4.95940725e-07,4.309,0.028
5.00950227e-07,4.281,0.024
5.06061964e-07,4.252,0.0228
5.11279098e-07,4.224,0.0189
5.16604922e-07,4.2,0.0144
5.22042869e-07,4.177,0.0122
5.27596516e-07,4.153,0.0109
5.33269597e-07,4.131,0.01
5.390660060000001e-07,4.109,0.008
5.449898080000001e-07,4.089,0.0075
5.5104525e-07,4.068,0.006
5.5723677e-07,4.049,0.0064
5.63569006e-07,4.029,0.0052
5.700468110000001e-07,4.012,0.0047
5.76675262e-07,3.995,0.0045
5.834596770000001e-07,3.977,0.0038
5.904056250000001e-07,3.96,0.0035
5.975189460000001e-07,3.9441,0.0026
6.04805762e-07,3.9291,0.002
6.122725e-07,3.9144,0.0024
6.19925906e-07,3.9,0.0017
6.2777307e-07,3.886,0.0013
6.358214430000001e-07,3.8723,0.0008
6.44078864e-07,3.8589,0.0013
6.52553586e-07,3.845,0.0017
6.612543e-07,3.833,0.0021
6.70190169e-07,3.8205,0.0017
6.793708560000001e-07,3.8084,0.0024
6.888065630000001e-07,3.796,0.0029
6.98508064e-07,3.7851,0.0026
7.084867500000001e-07,3.7739,0.0024
7.18754674e-07,3.7631,0.0024
7.293245960000001e-07,3.753,0.0029
7.402100380000001e-07,3.7423,0.0026
7.51425341e-07,3.7324,0.004
7.629857310000001e-07,3.7228,0.0044
7.74907383e-07,3.716,0.0012
7.872075000000001e-07,3.7046,0.0029
7.999043950000001e-07,3.696,0.0047
8.13017582e-07,3.6877,0.005
8.26567875e-07,3.678,0.0046
