0.49756,4.0816,0.51993,0.0095552
0.53098,4.0815,0.55331,0.0095081
0.5644,4.096,0.5867,0.009461
0.59504,4.1031,0.62008,0.0094139
0.63403,4.1248,0.65346,0.0093668
0.66466,4.1479,0.68685,0.0093197
0.6953,4.1789,0.72023,0.0092726
0.72927,4.2085,0.75362,0.0092255
0.76269,4.2374,0.78978,0.0091745
0.79834,4.2634,0.82038,0.027207
0.83176,4.2836,0.85377,0.046681
0.86518,4.2835,0.88715,0.070493
0.8986,4.2883,0.92053,0.081292
0.93202,4.2979,0.95392,0.081244
0.96823,4.3123,0.9873,0.086017
1.0016,4.3267,1.0207,0.095611
1.0323,4.3447,1.0568,0.09556
1.0657,4.3642,1.0875,0.10998
1.1019,4.3844,1.1208,0.10993
1.1325,4.3988,1.1542,0.12434
1.1632,4.406,1.1904,0.12429
1.1994,4.4219,1.2238,0.1387
1.2328,4.4457,1.2572,0.15312
1.2662,4.4652,1.2878,0.16754
1.3024,4.4962,1.3184,0.17472
1.3331,4.5178,1.3545,0.1819
1.3665,4.5373,1.3907,0.19631
1.3999,4.5611,1.4235,0.21651
1.4333,4.59,1.4519,0.25045
1.469,4.621,1.4858,0.28005
1.5024,4.6499,1.5187,0.3082
1.5314,4.6846,1.5548,0.32984
1.5692,4.7221,1.5882,0.34425
1.6004,4.7597,1.6216,0.35866
1.6338,4.803,1.6522,0.3767
1.6673,4.8463,1.6884,0.40195
1.6985,4.8911,1.719,0.4236
1.7252,4.9388,1.7529,0.45319
1.7564,4.9926,1.7907,0.49074
1.7452,4.9547,1.8219,0.52829
1.7787,5.0324,1.8553,0.57162
1.8009,5.0757,1.8887,0.62942
1.8232,5.1245,1.8775,0.59328
1.8455,5.1714,1.9109,0.68
1.87,5.2249,1.9354,0.7378
1.8678,5.1786,1.9332,0.6872
1.8923,5.2827,1.9576,0.80863
1.8901,5.2365,1.9554,0.75224
1.9146,5.3449,1.9799,0.87511
1.9123,5.2943,1.9916,0.92932
1.9368,5.4128,1.9777,0.81728
1.9346,5.3593,2.0022,0.99221
1.9591,5.4706,2.0133,1.0631
1.9569,5.4243,2.0244,1.1353
1.9814,5.5197,2.0355,1.2134
1.9931,5.5725,2.0222,1.0052
2.0126,5.6231,2.0472,1.2835
2.0371,5.6744,2.0333,1.0775
2.0661,5.7105,2.0578,1.3667
2.0989,5.7097,2.0556,1.316
2.1129,5.6724,2.0444,1.1642
2.1262,5.6208,2.0689,1.4389
2.1379,5.5687,2.0556,1.2365
2.1491,5.5253,2.0778,1.5148
2.1574,5.4699,2.089,1.5799
2.1713,5.4277,2.1023,1.6471
2.1686,5.5108,2.089,1.4751
2.1825,5.3734,2.114,1.71
2.1936,5.3246,2.1001,1.5473
2.2048,5.2722,2.1251,1.7588
2.2265,5.2128,2.1363,1.8076
2.2243,5.2649,2.1446,1.8582
2.2493,5.16,2.1557,1.9015
2.2465,5.207,2.1669,1.9449
2.2744,5.1347,2.1808,1.9937
2.28,5.0961,2.1919,2.0371
2.2933,5.0493,2.2141,2.0949
2.3134,4.99,2.2253,2.14
2.3134,5.0334,2.2114,2.0533
2.3245,4.9466,2.2447,2.1979
2.3329,4.896,2.2447,2.1472
2.3468,4.8598,2.267,2.2557
2.3468,4.8189,2.267,2.2051
2.3607,4.7785,2.2893,2.3026
2.3719,4.7315,2.3137,2.3525
2.383,4.6772,2.3449,2.3929
2.3941,4.6302,2.3761,2.4334
2.4136,4.5705,2.4117,2.4507
2.4136,4.6139,2.4423,2.4362
2.4248,4.5296,2.4673,2.4072
2.4359,4.491,2.4979,2.3891
2.4493,4.4461,2.5155,2.3638
