3.0836,2.5704,3.1629,0.052927
3.0714,2.5629,3.1934,0.054778
3.1121,2.5809,3.2264,0.054778
3.1019,2.574,3.2543,0.060333
3.1324,2.5889,3.2848,0.060333
3.1527,2.5972,3.3178,0.060333
3.173,2.6056,3.3457,0.065887
3.1934,2.6139,3.3762,0.067276
3.2137,2.6239,3.4067,0.072831
3.234,2.6344,3.4372,0.078385
3.234,2.6253,3.4651,0.086717
3.2563,2.642,3.4981,0.099215
3.267,2.6528,3.5266,0.11588
3.2868,2.6648,3.5489,0.13324
3.2848,2.6545,3.5692,0.14921
3.3071,2.6767,3.5896,0.16518
3.3051,2.667,3.6099,0.18184
3.3275,2.6898,3.6302,0.1985
3.3254,2.6795,3.6505,0.21517
3.3478,2.7017,3.6708,0.23183
3.3457,2.692,3.6912,0.24919
3.3681,2.7147,3.7115,0.26585
3.3661,2.7059,3.7318,0.2846
3.3889,2.7263,3.7521,0.29918
3.3991,2.7347,3.7745,0.31751
3.3864,2.7184,3.8009,0.33251
3.4189,2.7453,3.8253,0.35139
3.4169,2.7364,3.8537,0.36584
3.4392,2.7564,3.8842,0.3825
3.4372,2.7475,3.9147,0.39916
3.4575,2.7683,3.9451,0.41583
3.4778,2.7794,3.9756,0.42833
3.4981,2.7899,4.0035,0.43527
3.4981,2.7808,4.0366,0.43805
3.5184,2.7985,4.067,0.43805
3.5388,2.8058,4.0975,0.43805
3.5611,2.815,4.128,0.43434
3.5896,2.8225,4.161,0.42971
3.618,2.8303,4.189,0.42694
3.6505,2.8371,4.2169,0.42138
3.681,2.8398,4.2499,0.42138
3.7115,2.8419,4.2804,0.42138
3.7419,2.8371,4.3109,0.42277
3.7623,2.8305,4.3439,0.42694
3.7826,2.8235,4.3744,0.43249
3.8029,2.8128,4.4023,0.43805
3.8232,2.8017,4.4353,0.4436
3.8354,2.7903,4.4658,0.44916
3.8557,2.7792,4.4937,0.4561
3.8537,2.7892,4.5242,0.4636
3.8766,2.769,4.5572,0.47137
3.874,2.7781,4.5852,0.48026
3.8842,2.7614,4.6156,0.48943
3.9025,2.7536,4.6441,0.49804
3.9172,2.744,4.6741,0.50887
3.9274,2.7364,4.705,0.52025
3.9451,2.7267,4.7375,0.53247
3.9451,2.7336,4.7706,0.54775
3.9573,2.7181,4.7985,0.56025
3.9807,2.7142,4.829,0.57691
3.9858,2.7063,4.8595,0.59358
4.0061,2.7012,4.8899,0.61024
4.0366,2.7003,4.9204,0.6269
4.0696,2.7003,4.9529,0.65134
4.0975,2.704,4.9407,0.63523
4.128,2.7075,4.9814,0.66578
4.1585,2.7142,5.0118,0.68245
4.189,2.7225,5.0403,0.698
4.2194,2.7309,5.0728,0.71578
4.2499,2.7392,5.1033,0.73105
4.2784,2.747,5.1256,0.74577
4.3129,2.7542,5.152,0.76021
4.3413,2.7614,5.1744,0.77965
4.3718,2.7697,5.1947,0.79632
4.4023,2.7781,5.2171,0.81687
4.4328,2.7892,5.215,0.7991
4.4632,2.7975,5.2374,0.84076
4.4917,2.8058,5.2353,0.82131
4.514,2.8145,5.2577,0.86853
4.5364,2.823,5.2557,0.84631
4.5628,2.8308,5.276,0.89352
4.5852,2.8405,5.2887,0.90741
4.6055,2.8478,5.276,0.87686
4.6278,2.8566,5.2988,0.92407
4.6583,2.8677,5.309,0.94074
4.6461,2.86,5.3192,0.9574
4.6888,2.8786,5.3293,0.97615
4.6766,2.8711,5.3395,0.9942
4.7193,2.89,5.3471,1.0157
4.7071,2.8822,5.3598,1.0317
4.7477,2.8975,5.37,1.0504
4.7762,2.9052,5.3573,1.0018
4.8005,2.9152,5.3801,1.0685
4.829,2.9224,5.3903,1.0872
4.8595,2.9308,5.4004,1.106
4.8899,2.9391,5.4106,1.1261
4.9204,2.9474,5.4208,1.1442
4.9509,2.9558,5.4309,1.165
4.9814,2.9641,5.4411,1.1851
5.0098,2.9716,5.4512,1.2053
5.0342,2.9816,5.4614,1.2261
5.0606,2.9883,5.4715,1.2442
5.085,2.9982,5.4817,1.265
5.1114,3.0057,5.4919,1.283
5.1338,3.0144,5.502,1.3039
5.1561,3.0232,5.5122,1.324
5.1846,3.0335,5.5223,1.3441
5.1744,3.0266,5.5325,1.365
5.2049,3.0415,5.5427,1.3851
5.2272,3.0507,5.5528,1.4052
5.2475,3.0627,5.563,1.4261
5.2679,3.0766,5.5731,1.4448
5.2658,3.0654,5.5833,1.465
5.2887,3.0901,5.5935,1.483
5.2988,3.0995,5.6036,1.5018
5.2861,3.0807,5.6138,1.5184
5.3187,3.1126,5.6239,1.5351
5.3166,3.1015,5.6341,1.5517
5.3395,3.1262,5.6417,1.5712
5.3496,3.1345,5.6544,1.5899
5.3369,3.1168,5.6646,1.6087
5.3694,3.1451,5.6849,1.6344
5.3674,3.1363,5.695,1.6538
5.3877,3.155,5.6824,1.6156
5.4101,3.1646,5.7149,1.6778
5.4385,3.1723,5.7128,1.6573
5.469,3.1779,5.7331,1.7003
5.4944,3.1765,5.7331,1.6823
5.4995,3.1691,5.7535,1.7184
5.5178,3.1601,5.7758,1.7389
5.53,3.1501,5.8043,1.7545
5.5376,3.1404,5.8347,1.767
5.5503,3.1325,5.8678,1.7684
5.5503,3.1242,5.8957,1.7614
5.5604,3.1146,5.916,1.7482
5.5681,3.1036,5.9363,1.7309
5.5808,3.0939,5.9546,1.7112
5.5808,3.087,5.9688,1.6889
5.5909,3.0798,5.9871,1.6623
5.5909,3.0719,5.9871,1.6823
5.6031,3.0613,5.9973,1.648
5.6133,3.0474,0,0
5.6146,3.0326,0,0
5.6316,3.0418,0,0
5.6417,3.0076,0,0
5.6392,2.9981,0,0
5.6417,3.0169,0,0
5.6519,2.99,0,0
5.6493,2.9808,0,0
5.662,2.9724,0,0
5.662,2.9641,0,0
5.6722,2.9558,0,0
5.6697,2.946,0,0
5.6824,2.9382,0,0
5.6824,2.9298,0,0
5.6824,2.9215,0,0
5.6925,2.9132,0,0
5.6925,2.9049,0,0
5.7047,2.8936,0,0
5.7027,2.8826,0,0
5.7154,2.8732,0,0
5.7128,2.8637,0,0
5.7255,2.8544,0,0
5.7204,2.844,0,0
5.7331,2.8354,0,0
5.7306,2.826,0,0
5.7433,2.8162,0,0
5.7408,2.8058,0,0
5.7555,2.7947,0,0
5.7509,2.7829,0,0
5.7636,2.7744,0,0
5.7636,2.766,0,0
5.7636,2.7582,0,0
5.7758,2.7475,0,0
5.7738,2.7385,0,0
5.7839,2.7318,0,0
5.7839,2.7234,0,0
5.7839,2.7177,0,0
5.7941,2.7105,0,0
5.7941,2.7022,0,0
5.7941,2.6943,0,0
5.8063,2.6836,0,0
5.8043,2.6725,0,0
5.8165,2.6614,0,0
5.8144,2.6503,0,0
5.8266,2.6392,0,0
5.8246,2.6281,0,0
5.8368,2.617,0,0
5.8347,2.6059,0,0
5.8469,2.5948,0,0
5.8424,2.583,0,0
5.8571,2.5715,0,0
5.8525,2.5601,0,0
5.8678,2.5497,0,0
5.8627,2.5393,0,0
5.8754,2.5309,0,0
5.8754,2.5226,0,0
5.8754,2.5143,0,0
5.8754,2.5059,0,0
5.8876,2.4948,0,0
5.8855,2.4837,0,0
5.8977,2.4726,0,0
5.8957,2.4615,0,0
5.9079,2.4504,0,0
5.9033,2.4386,0,0
5.918,2.4271,0,0
5.9135,2.4157,0,0
5.9287,2.4053,0,0
5.9236,2.3949,0,0
5.9363,2.3865,0,0
5.9363,2.3782,0,0
5.9363,2.3699,0,0
5.9485,2.3588,0,0
5.9465,2.3477,0,0
5.9587,2.3366,0,0
5.9566,2.3255,0,0
5.9688,2.3143,0,0
5.9643,2.3025,0,0
5.979,2.291,0,0
5.977,2.2801,0,0
5.9897,2.2706,0,0
5.9871,2.2607,0,0
5.9871,2.2523,0,0
5.9973,2.2421,0,0
5.9973,2.2366,0,0
