0.291910734,10.94926657
0.468615345,11.0932519
0.645323215,11.25620083
0.822041196,11.47796057
0.998771961,11.77408129
1.175524953,12.19949347
1.352318625,12.8615393
1.529114384,13.53571773
1.705884045,14.05809565
1.882657468,14.60235103
2.066415092,15.34474157
2.232485016,16.30129041
2.400597258,17.62832151
2.561415074,19.16106373
2.639106701,20.72574113
2.758282405,22.5747439
2.855084127,23.49500185
2.912213329,20.57445793
2.928358435,18.35782719
2.993532145,16.43799671
3.073208384,14.98167271
3.111361934,13.19374078
3.155331121,11.44324465
3.228347978,9.702416776
3.404455128,8.701498101
3.581073068,8.341333359
3.757778809,8.491895714
3.934548116,9.012211895
4.111363234,9.799000929
4.288104274,10.15489233
4.418613277,8.868505386
4.450337418,7.685628436
4.510738689,6.076341534
4.571271184,4.659976741
4.627366063,2.997350847
4.711313555,0.477358021
4.755732661,-0.52037397
4.788262642,-2.859811574
4.838781114,-5.103297205
4.89959537,-8.163205476
4.953480394,-10.10714966
5.000038453,-11.71332317
