wavelength[m],n,k
2.63798258e-07,2.049,3.997
2.65208944e-07,2.068,4.052
2.66634798e-07,2.113,4.089
2.6807606800000003e-07,2.147,4.173
2.6953300300000005e-07,2.186,4.251
2.71005861e-07,2.251,4.307
2.7249490400000003e-07,2.306,4.367
2.74000401e-07,2.371,4.444
2.75522625e-07,2.45,4.515
2.77061858e-07,2.53,4.576
2.78618385e-07,2.647,4.663
2.8019250000000004e-07,2.756,4.737
2.81784503e-07,2.852,4.793
2.833947e-07,2.963,4.858
2.8502340500000006e-07,3.099,4.896
2.86670939e-07,3.241,4.954
2.88337631e-07,3.408,4.987
2.90023816e-07,3.57,5.024
2.91729838e-07,3.774,5.026
2.9345605e-07,3.96,5.0
2.9520281300000004e-07,4.187,4.968
2.96970494e-07,4.362,4.87
2.9875947300000006e-07,4.535,4.754
3.00570136e-07,4.7,4.63
3.02402881e-07,4.826,4.476
3.04258114e-07,4.913,4.324
3.0613625e-07,4.98,4.175
3.0803771700000003e-07,5.025,4.043
3.09962953e-07,5.06,3.912
3.11912406e-07,5.085,3.791
3.13886535e-07,5.109,3.709
3.15885812e-07,5.118,3.616
3.1791072100000004e-07,5.133,3.527
3.19961758e-07,5.135,3.449
3.22039432e-07,5.148,3.368
3.2414426500000006e-07,5.162,3.319
3.26276793e-07,5.168,3.253
3.28437566e-07,5.189,3.189
3.3062715e-07,5.191,3.146
3.32846124e-07,5.211,3.092
3.35095085e-07,5.226,3.052
3.37374643e-07,5.239,2.998
3.3968542800000003e-07,5.272,2.962
3.42028086e-07,5.277,2.92
3.4440328100000003e-07,5.31,2.879
3.4681169600000003e-07,5.33,2.857
3.49254032e-07,5.364,2.817
3.5173101100000005e-07,5.409,2.787
3.5424337500000004e-07,5.445,2.759
3.5679188900000003e-07,5.499,2.723
3.59377337e-07,5.543,2.704
3.62000529e-07,5.606,2.679
3.6466229800000006e-07,5.705,2.644
3.673635e-07,5.782,2.602
3.7010501900000006e-07,5.9,2.526
3.7288776300000004e-07,6.019,2.444
3.75712671e-07,6.135,2.318
3.7858070600000007e-07,6.257,2.157
3.8149286600000003e-07,6.345,1.969
3.8445017500000003e-07,6.398,1.759
3.87453692e-07,6.399,1.535
3.90504508e-07,6.345,1.318
3.9360375000000003e-07,6.292,1.112
3.9675258000000004e-07,6.183,0.965
3.99952198e-07,6.067,0.815
4.03203842e-07,5.97,0.697
4.06508791e-07,5.855,0.626
4.09868368e-07,5.761,0.535
4.13283938e-07,5.66,0.468
4.16756912e-07,5.564,0.417
4.2028875000000003e-07,5.477,0.365
4.2388096200000006e-07,5.395,0.336
4.27535108e-07,5.317,0.301
4.3125280400000006e-07,5.245,0.269
4.3503572400000006e-07,5.177,0.239
4.3888559700000005e-07,5.106,0.224
4.42804219e-07,5.047,0.208
4.4679344600000005e-07,4.987,0.192
4.50855205e-07,4.935,0.167
4.5499149100000004e-07,4.882,0.148
4.592043750000001e-07,4.829,0.139
4.6349600500000005e-07,4.782,0.132
4.67868609e-07,4.736,0.113
4.7232450000000005e-07,4.692,0.104
4.76866082e-07,4.648,0.103
4.8149585e-07,4.608,0.093
4.86216397e-07,4.569,0.086
4.910304210000001e-07,4.535,0.072
4.95940725e-07,4.498,0.072
5.00950227e-07,4.466,0.067
5.06061964e-07,4.43,0.061
5.11279098e-07,4.399,0.055
5.16604922e-07,4.37,0.047
5.22042869e-07,4.342,0.042
5.27596516e-07,4.313,0.042
5.33269597e-07,4.285,0.036
5.390660060000001e-07,4.26,0.032
5.449898080000001e-07,4.233,0.03
5.5104525e-07,4.207,0.029
5.5723677e-07,4.189,0.021
5.63569006e-07,4.165,0.021
5.700468110000001e-07,4.143,0.02
5.76675262e-07,4.122,0.02
5.834596770000001e-07,4.103,0.017
5.904056250000001e-07,4.084,0.016
5.975189460000001e-07,4.068,0.016
6.04805762e-07,4.0506,0.013
6.122725e-07,4.032,0.012
6.19925906e-07,4.014,0.012
6.2777307e-07,3.995,0.012
6.358214430000001e-07,3.977,0.01
6.44078864e-07,3.963,0.012
6.52553586e-07,3.952,0.011
6.612543e-07,3.934,0.009
6.70190169e-07,3.923,0.009
6.793708560000001e-07,3.909,0.007
6.888065630000001e-07,3.897,0.007
6.98508064e-07,3.8828,0.007
7.084867500000001e-07,3.8741,0.0062
7.18754674e-07,3.862,0.0042
7.293245960000001e-07,3.848,0.002
7.402100380000001e-07,3.837,0.0006
7.51425341e-07,3.829,0.0013
7.629857310000001e-07,3.819,0.0013
7.74907383e-07,3.808,0.002
7.872075000000001e-07,3.798,0.001
7.999043950000001e-07,3.789,0.0006
8.13017582e-07,3.78,0.0008
8.26567875e-07,3.769,0.002
