wavelength[m],n,k
6.888065630000001e-07,2.862,2.889
7.293245960000001e-07,2.891,2.881
7.74907383e-07,2.894,2.919
8.26567875e-07,2.936,3.022
8.85608438e-07,3.052,3.079
9.53732164e-07,3.113,3.075
1.03320984e-06,3.152,3.069
1.12713801e-06,3.044,2.949
1.2398518099999999e-06,2.667,3.071
1.3776131300000001e-06,2.3,3.476
1.54981477e-06,2.061,4.128
1.7712168800000001e-06,1.905,4.859
2.0664196900000003e-06,1.647,5.791
2.47970363e-06,1.279,7.306
3.0996295300000005e-06,0.989,9.703
4.132839380000001e-06,0.948,13.629
6.199259060000001e-06,1.106,21.248
1.23985181e-05,1.809,35.673
