wavelength[m],n,k
2.06641969e-07,1.110999,2.277999
2.1014437500000002e-07,1.151,2.324
2.13767554e-07,1.195,2.37
2.1751786200000003e-07,1.243,2.416
2.21402109e-07,1.295,2.462
2.25427602e-07,1.35,2.51
2.2960218800000001e-07,1.409,2.561
2.33934304e-07,1.472,2.611
2.38433041e-07,1.54,2.662
2.4310819900000004e-07,1.613,2.712
2.47970363e-07,1.69,2.76
2.53030982e-07,1.771,2.806
2.58302461e-07,1.86,2.85
2.63798258e-07,1.961,2.892
2.6953300300000005e-07,2.07,2.93
2.75522625e-07,2.182,2.962
2.81784503e-07,2.3,2.99
2.88337631e-07,2.425,3.017
2.9520281300000004e-07,2.56,3.04
3.02402881e-07,2.71,3.057
3.09962953e-07,2.87,3.06
3.1791072100000004e-07,3.038,3.039
3.26276793e-07,3.21,3.0
3.35095085e-07,3.379,2.95
3.4440328100000003e-07,3.55,2.88
3.5424337500000004e-07,3.729,2.78
3.6466229800000006e-07,3.9,2.66
3.75712671e-07,4.044,2.529
3.87453692e-07,4.17,2.38
3.99952198e-07,4.286,2.206
4.13283938e-07,4.38,2.02
4.27535108e-07,4.437,1.83
4.42804219e-07,4.47,1.64
4.592043750000001e-07,4.487,1.456
4.76866082e-07,4.49,1.28
4.95940725e-07,4.482,1.119
5.16604922e-07,4.46,0.969
5.390660060000001e-07,4.42,0.827
5.63569006e-07,4.36,0.69
5.904056250000001e-07,4.277,0.557
6.19925906e-07,4.23,0.461
6.52553586e-07,4.17,0.363
6.888065630000001e-07,4.09,0.271
7.293245960000001e-07,4.01,0.199
7.74907383e-07,3.93,0.136
8.26567875e-07,3.86,0.0812
8.85608438e-07,3.77,0.0401
9.53732164e-07,3.68,0.0
1.03320984e-06,3.61,0.0
1.12713801e-06,3.57,0.0
1.2398518099999999e-06,3.54,0.0
1.3776131300000001e-06,3.5,0.0
1.54981477e-06,3.48,0.0
1.7712168800000001e-06,3.45,0.0
2.0664196900000003e-06,3.44,0.0
