wavelength[m],n,k
2.63798258e-07,1.948,4.129
2.65208944e-07,1.987,4.195
2.66634798e-07,2.024,4.273
2.6807606800000003e-07,2.076,4.359
2.6953300300000005e-07,2.13,4.443
2.71005861e-07,2.186,4.524
2.7249490400000003e-07,2.262,4.615
2.74000401e-07,2.355,4.694
2.75522625e-07,2.463,4.786
2.77061858e-07,2.546,4.872
2.78618385e-07,2.672,4.967
2.8019250000000004e-07,2.822,5.009
2.81784503e-07,2.977,5.103
2.833947e-07,3.152,5.151
2.8502340500000006e-07,3.316,5.193
2.86670939e-07,3.499,5.239
2.88337631e-07,3.712,5.282
2.90023816e-07,3.939,5.256
2.91729838e-07,4.189,5.205
2.9345605e-07,4.419,5.092
2.9520281300000004e-07,4.625,4.937
2.96970494e-07,4.79,4.778
2.9875947300000006e-07,4.919,4.594
3.00570136e-07,4.982,4.407
3.02402881e-07,5.042,4.261
3.04258114e-07,5.082,4.108
3.0613625e-07,5.106,3.979
3.0803771700000003e-07,5.133,3.852
3.09962953e-07,5.127,3.752
3.11912406e-07,5.141,3.662
3.13886535e-07,5.139,3.572
3.15885812e-07,5.146,3.489
3.1791072100000004e-07,5.138,3.429
3.19961758e-07,5.153,3.354
3.22039432e-07,5.17,3.302
3.2414426500000006e-07,5.174,3.257
3.26276793e-07,5.184,3.204
3.28437566e-07,5.198,3.156
3.3062715e-07,5.218,3.124
3.32846124e-07,5.246,3.081
3.35095085e-07,5.255,3.035
3.37374643e-07,5.27,3.005
3.3968542800000003e-07,5.298,2.969
3.42028086e-07,5.325,2.95
3.4440328100000003e-07,5.361,2.904
3.4681169600000003e-07,5.389,2.893
3.49254032e-07,5.437,2.868
3.5173101100000005e-07,5.488,2.854
3.5424337500000004e-07,5.563,2.847
3.5679188900000003e-07,5.648,2.833
3.59377337e-07,5.751,2.84
3.62000529e-07,5.886,2.806
3.6466229800000006e-07,6.055,2.77
3.673635e-07,6.252,2.664
3.7010501900000006e-07,6.451,2.493
3.7288776300000004e-07,6.641,2.259
3.75712671e-07,6.741,1.952
3.7858070600000007e-07,6.751,1.639
3.8149286600000003e-07,6.671,1.329
3.8445017500000003e-07,6.561,1.078
3.87453692e-07,6.415,0.886
3.90504508e-07,6.265,0.743
3.9360375000000003e-07,6.132,0.603
3.9675258000000004e-07,5.997,0.508
3.99952198e-07,5.859,0.445
4.03203842e-07,5.743,0.376
4.06508791e-07,5.631,0.329
4.09868368e-07,5.536,0.293
4.13283938e-07,5.439,0.26
4.16756912e-07,5.356,0.23
4.2028875000000003e-07,5.275,0.205
4.2388096200000006e-07,5.202,0.178
4.27535108e-07,5.134,0.155
4.3125280400000006e-07,5.063,0.147
4.3503572400000006e-07,5.003,0.132
4.3888559700000005e-07,4.94,0.123
4.42804219e-07,4.884,0.112
4.4679344600000005e-07,4.834,0.098
4.50855205e-07,4.784,0.086
4.5499149100000004e-07,4.734,0.081
4.592043750000001e-07,4.688,0.071
4.6349600500000005e-07,4.647,0.065
4.67868609e-07,4.603,0.059
4.7232450000000005e-07,4.563,0.052
4.76866082e-07,4.524,0.045
4.8149585e-07,4.487,0.041
4.86216397e-07,4.452,0.038
4.910304210000001e-07,4.419,0.035
4.95940725e-07,4.385,0.032
5.00950227e-07,4.356,0.025
5.06061964e-07,4.323,0.023
5.11279098e-07,4.295,0.018
5.16604922e-07,4.268,0.017
5.22042869e-07,4.24,0.015
5.27596516e-07,4.216,0.011
5.33269597e-07,4.193,0.0118
5.390660060000001e-07,4.17,0.011
5.449898080000001e-07,4.147,0.008
5.5104525e-07,4.126,0.007
5.5723677e-07,4.106,0.007
5.63569006e-07,4.086,0.005
5.700468110000001e-07,4.067,0.004
5.76675262e-07,4.046,0.005
5.834596770000001e-07,4.028,0.005
5.904056250000001e-07,4.01,0.004
5.975189460000001e-07,3.9967,0.003
6.04805762e-07,3.9761,0.004
6.122725e-07,3.961,0.003
6.19925906e-07,3.946,0.003
6.2777307e-07,3.926,0.003
6.358214430000001e-07,3.91,0.001
6.44078864e-07,3.896,0.001
6.52553586e-07,3.884,0.001
6.612543e-07,3.87,0.001
6.70190169e-07,3.855,0.001
6.793708560000001e-07,3.846,0.001
6.888065630000001e-07,3.836,0.001
6.98508064e-07,3.821,0.001
7.084867500000001e-07,3.812,0.004
7.18754674e-07,3.7983,0.004
7.293245960000001e-07,3.788,0.006
7.402100380000001e-07,3.778,0.001
7.51425341e-07,3.77,0.005
7.629857310000001e-07,3.758,0.001
7.74907383e-07,3.749,0.001
7.872075000000001e-07,3.738,0.0
7.999043950000001e-07,3.726,0.0008
8.13017582e-07,3.718,0.0
8.26567875e-07,3.709,0.0
