wavelength[m],n,k
2.13767554e-07,1.47,1.318
2.1751786200000003e-07,1.489,1.32
2.21402109e-07,1.512,1.315
2.25427602e-07,1.532,1.33
2.2960218800000001e-07,1.55,1.336
2.33934304e-07,1.567,1.345
2.38433041e-07,1.587,1.353
2.4310819900000004e-07,1.606,1.363
2.47970363e-07,1.627,1.372
2.53030982e-07,1.651,1.379
2.58302461e-07,1.673,1.384
2.63798258e-07,1.695,1.384
2.6953300300000005e-07,1.711,1.386
2.75522625e-07,1.728,1.388
2.81784503e-07,1.743,1.389
2.88337631e-07,1.757,1.388
2.9520281300000004e-07,1.765,1.387
3.02402881e-07,1.771,1.386
3.09962953e-07,1.77,1.388
3.1791072100000004e-07,1.767,1.395
3.26276793e-07,1.76,1.407
3.35095085e-07,1.751,1.423
3.4440328100000003e-07,1.733,1.447
3.5424337500000004e-07,1.736,1.494
3.6466229800000006e-07,1.739,1.525
3.75712671e-07,1.739,1.562
3.87453692e-07,1.742,1.605
3.99952198e-07,1.749,1.652
4.13283938e-07,1.758,1.699
4.27535108e-07,1.764,1.751
4.42804219e-07,1.772,1.811
4.592043750000001e-07,1.784,1.882
4.76866082e-07,1.803,1.965
4.95940725e-07,1.851,2.045
5.16604922e-07,1.889,2.115
5.390660060000001e-07,1.931,2.195
5.63569006e-07,1.979,2.274
5.904056250000001e-07,2.027,2.36
6.19925906e-07,2.075,2.452
6.52553586e-07,2.129,2.564
6.888065630000001e-07,2.209,2.696
7.293245960000001e-07,2.313,2.82
7.74907383e-07,2.43,2.949
8.26567875e-07,2.57,3.075
8.85608438e-07,2.728,3.208
9.53732164e-07,2.923,3.298
1.03320984e-06,3.081,3.376
1.12713801e-06,3.222,3.476
1.2398518099999999e-06,3.372,3.626
1.3776131300000001e-06,3.613,3.815
1.54981477e-06,3.757,3.872
1.7712168800000001e-06,4.094,3.899
2.0664196900000003e-06,3.783,4.259
2.47970363e-06,3.784,5.097
3.0996295300000005e-06,4.107,6.289
4.132839380000001e-06,4.749,7.97
6.199259060000001e-06,5.65,11.142
1.23985181e-05,7.853,17.554
