wavelength[m],n,k
2.63798258e-07,1.996,4.062
2.65208944e-07,2.033,4.132
2.66634798e-07,2.064,4.198
2.6807606800000003e-07,2.105,4.275
2.6953300300000005e-07,2.161,4.349
2.71005861e-07,2.222,4.418
2.7249490400000003e-07,2.282,4.501
2.74000401e-07,2.366,4.584
2.75522625e-07,2.441,4.675
2.77061858e-07,2.547,4.75
2.78618385e-07,2.659,4.835
2.8019250000000004e-07,2.772,4.894
2.81784503e-07,2.923,4.981
2.833947e-07,3.057,5.018
2.8502340500000006e-07,3.197,5.074
2.86670939e-07,3.392,5.126
2.88337631e-07,3.575,5.146
2.90023816e-07,3.779,5.153
2.91729838e-07,3.989,5.15
2.9345605e-07,4.223,5.079
2.9520281300000004e-07,4.449,4.974
2.96970494e-07,4.638,4.83
2.9875947300000006e-07,4.779,4.687
3.00570136e-07,4.888,4.512
3.02402881e-07,4.971,4.35
3.04258114e-07,5.027,4.195
3.0613625e-07,5.056,4.047
3.0803771700000003e-07,5.103,3.918
3.09962953e-07,5.104,3.801
3.11912406e-07,5.129,3.707
3.13886535e-07,5.128,3.619
3.15885812e-07,5.14,3.54
3.1791072100000004e-07,5.142,3.45
3.19961758e-07,5.148,3.38
3.22039432e-07,5.155,3.314
3.2414426500000006e-07,5.193,3.268
3.26276793e-07,5.189,3.204
3.28437566e-07,5.19,3.167
3.3062715e-07,5.209,3.116
3.32846124e-07,5.218,3.074
3.35095085e-07,5.241,3.045
3.37374643e-07,5.255,2.992
3.3968542800000003e-07,5.284,2.954
3.42028086e-07,5.313,2.923
3.4440328100000003e-07,5.355,2.9
3.4681169600000003e-07,5.37,2.867
3.49254032e-07,5.41,2.843
3.5173101100000005e-07,5.454,2.829
3.5424337500000004e-07,5.507,2.788
3.5679188900000003e-07,5.582,2.78
3.59377337e-07,5.653,2.771
3.62000529e-07,5.755,2.74
3.6466229800000006e-07,5.873,2.703
3.673635e-07,6.03,2.637
3.7010501900000006e-07,6.182,2.533
3.7288776300000004e-07,6.362,2.388
3.75712671e-07,6.507,2.176
3.7858070600000007e-07,6.59,1.921
3.8149286600000003e-07,6.6,1.636
3.8445017500000003e-07,6.556,1.36
3.87453692e-07,6.472,1.125
3.90504508e-07,6.347,0.936
3.9360375000000003e-07,6.204,0.795
3.9675258000000004e-07,6.083,0.664
3.99952198e-07,5.957,0.568
4.03203842e-07,5.833,0.483
4.06508791e-07,5.728,0.421
4.09868368e-07,5.622,0.376
4.13283938e-07,5.529,0.32
4.16756912e-07,5.437,0.295
4.2028875000000003e-07,5.355,0.251
4.2388096200000006e-07,5.276,0.234
4.27535108e-07,5.203,0.203
4.3125280400000006e-07,5.132,0.184
4.3503572400000006e-07,5.068,0.166
4.3888559700000005e-07,5.008,0.152
4.42804219e-07,4.95,0.132
4.4679344600000005e-07,4.891,0.13
4.50855205e-07,4.839,0.116
4.5499149100000004e-07,4.793,0.098
4.592043750000001e-07,4.743,0.094
4.6349600500000005e-07,4.699,0.086
4.67868609e-07,4.655,0.078
4.7232450000000005e-07,4.614,0.0703
4.76866082e-07,4.569,0.068
4.8149585e-07,4.535,0.056
4.86216397e-07,4.497,0.05
4.910304210000001e-07,4.462,0.047
4.95940725e-07,4.43,0.04
5.00950227e-07,4.396,0.04
5.06061964e-07,4.366,0.035
5.11279098e-07,4.335,0.032
5.16604922e-07,4.307,0.027
5.22042869e-07,4.278,0.024
5.27596516e-07,4.253,0.021
5.33269597e-07,4.226,0.019
5.390660060000001e-07,4.203,0.014
5.449898080000001e-07,4.18,0.013
5.5104525e-07,4.157,0.014
5.5723677e-07,4.136,0.012
5.63569006e-07,4.115,0.01
5.700468110000001e-07,4.094,0.011
5.76675262e-07,4.077,0.008
5.834596770000001e-07,4.057,0.008
5.904056250000001e-07,4.038,0.007
5.975189460000001e-07,4.024,0.007
6.04805762e-07,4.0086,0.006
6.122725e-07,3.9887,0.006
6.19925906e-07,3.971,0.005
6.2777307e-07,3.955,0.005
6.358214430000001e-07,3.938,0.004
6.44078864e-07,3.924,0.004
6.52553586e-07,3.912,0.004
6.612543e-07,3.893,0.005
6.70190169e-07,3.88,0.005
6.793708560000001e-07,3.867,0.003
6.888065630000001e-07,3.859,0.004
6.98508064e-07,3.846,0.002
7.084867500000001e-07,3.834,0.002
7.18754674e-07,3.82,0.001
7.293245960000001e-07,3.812,0.001
7.402100380000001e-07,3.799,0.001
7.51425341e-07,3.791,0.001
7.629857310000001e-07,3.7795,0.001
7.74907383e-07,3.772,0.001
7.872075000000001e-07,3.761,0.001
7.999043950000001e-07,3.751,0.0001
8.13017582e-07,3.741,0.0
8.26567875e-07,3.731,0.0
