wavelength[m],n,k
2.63798258e-07,1.965,4.089
2.65208944e-07,2.001,4.149
2.66634798e-07,2.036,4.22
2.6807606800000003e-07,2.086,4.302
2.6953300300000005e-07,2.133,4.38
2.71005861e-07,2.202,4.463
2.7249490400000003e-07,2.257,4.542
2.74000401e-07,2.36,4.633
2.75522625e-07,2.442,4.709
2.77061858e-07,2.553,4.814
2.78618385e-07,2.664,4.864
2.8019250000000004e-07,2.784,4.939
2.81784503e-07,2.926,5.031
2.833947e-07,3.092,5.079
2.8502340500000006e-07,3.251,5.126
2.86670939e-07,3.427,5.162
2.88337631e-07,3.64,5.191
2.90023816e-07,3.856,5.198
2.91729838e-07,4.09,5.181
2.9345605e-07,4.32,5.086
2.9520281300000004e-07,4.538,4.952
2.96970494e-07,4.692,4.805
2.9875947300000006e-07,4.834,4.623
3.00570136e-07,4.926,4.457
3.02402881e-07,5.008,4.29
3.04258114e-07,5.058,4.148
3.0613625e-07,5.095,4.013
3.0803771700000003e-07,5.097,3.876
3.09962953e-07,5.116,3.773
3.11912406e-07,5.13,3.675
3.13886535e-07,5.137,3.59
3.15885812e-07,5.15,3.498
3.1791072100000004e-07,5.133,3.444
3.19961758e-07,5.142,3.369
3.22039432e-07,5.166,3.307
3.2414426500000006e-07,5.163,3.261
3.26276793e-07,5.19,3.202
3.28437566e-07,5.191,3.145
3.3062715e-07,5.2,3.106
3.32846124e-07,5.228,3.072
3.35095085e-07,5.237,3.024
3.37374643e-07,5.261,2.996
3.3968542800000003e-07,5.287,2.961
3.42028086e-07,5.313,2.927
3.4440328100000003e-07,5.357,2.892
3.4681169600000003e-07,5.373,2.874
3.49254032e-07,5.428,2.852
3.5173101100000005e-07,5.471,2.832
3.5424337500000004e-07,5.526,2.821
3.5679188900000003e-07,5.607,2.799
3.59377337e-07,5.698,2.784
3.62000529e-07,5.811,2.759
3.6466229800000006e-07,5.957,2.715
3.673635e-07,6.128,2.644
3.7010501900000006e-07,6.288,2.523
3.7288776300000004e-07,6.464,2.339
3.75712671e-07,6.593,2.085
3.7858070600000007e-07,6.668,1.792
3.8149286600000003e-07,6.649,1.476
3.8445017500000003e-07,6.553,1.238
3.87453692e-07,6.432,1.017
3.90504508e-07,6.314,0.827
3.9360375000000003e-07,6.163,0.694
3.9675258000000004e-07,6.029,0.606
3.99952198e-07,5.901,0.502
4.03203842e-07,5.783,0.433
4.06508791e-07,5.677,0.384
4.09868368e-07,5.579,0.328
4.13283938e-07,5.479,0.292
4.16756912e-07,5.396,0.256
4.2028875000000003e-07,5.314,0.226
4.2388096200000006e-07,5.238,0.209
4.27535108e-07,5.162,0.187
4.3125280400000006e-07,5.096,0.166
4.3503572400000006e-07,5.036,0.141
4.3888559700000005e-07,4.97,0.137
4.42804219e-07,4.916,0.123
4.4679344600000005e-07,4.861,0.11
4.50855205e-07,4.81,0.1
4.5499149100000004e-07,4.762,0.089
4.592043750000001e-07,4.713,0.082
4.6349600500000005e-07,4.669,0.073
4.67868609e-07,4.626,0.068
4.7232450000000005e-07,4.584,0.061
4.76866082e-07,4.547,0.052
4.8149585e-07,4.51,0.043
4.86216397e-07,4.473,0.04
4.910304210000001e-07,4.437,0.04
4.95940725e-07,4.405,0.036
5.00950227e-07,4.374,0.031
5.06061964e-07,4.343,0.028
5.11279098e-07,4.312,0.025
5.16604922e-07,4.285,0.022
5.22042869e-07,4.257,0.018
5.27596516e-07,4.232,0.015
5.33269597e-07,4.209,0.013
5.390660060000001e-07,4.185,0.012
5.449898080000001e-07,4.161,0.013
5.5104525e-07,4.139,0.01
5.5723677e-07,4.118,0.01
5.63569006e-07,4.098,0.0088
5.700468110000001e-07,4.079,0.008
5.76675262e-07,4.06,0.007
5.834596770000001e-07,4.041,0.004
5.904056250000001e-07,4.023,0.006
5.975189460000001e-07,4.0098,0.004
6.04805762e-07,3.9916,0.005
6.122725e-07,3.974,0.003
6.19925906e-07,3.957,0.004
6.2777307e-07,3.9408,0.003
6.358214430000001e-07,3.9251,0.003
6.44078864e-07,3.9101,0.004
6.52553586e-07,3.899,0.004
6.612543e-07,3.8819,0.003
6.70190169e-07,3.8688,0.004
6.793708560000001e-07,3.8562,0.002
6.888065630000001e-07,3.849,0.003
6.98508064e-07,3.8331,0.003
7.084867500000001e-07,3.8225,0.003
7.18754674e-07,3.812,0.003
7.293245960000001e-07,3.803,0.008
7.402100380000001e-07,3.789,0.003
7.51425341e-07,3.783,0.0021
7.629857310000001e-07,3.772,0.002
7.74907383e-07,3.7625,0.0069
7.872075000000001e-07,3.751,0.004
7.999043950000001e-07,3.741,0.002
8.13017582e-07,3.73,0.0017
8.26567875e-07,3.721,0.0075
