wavelength[m],n,k
5.36732387e-08,0.687,0.247
5.39066006e-08,0.68,0.246
5.4142000600000006e-08,0.672,0.246
5.437946550000001e-08,0.665,0.145
5.4619022600000005e-08,0.657,0.244
5.48606997e-08,0.649,0.243
5.510452500000001e-08,0.64,0.241
5.53505274e-08,0.631,0.24
5.559873600000001e-08,0.623,0.24
5.5849180800000004e-08,0.614,0.239
5.6101892e-08,0.606,0.239
5.6356900600000004e-08,0.598,0.24
5.6614238e-08,0.59,0.241
5.68739364e-08,0.582,0.242
5.71360282e-08,0.575,0.244
5.740054690000001e-08,0.568,0.245
5.76675262e-08,0.561,0.247
5.79370006e-08,0.553,0.249
5.8209005300000005e-08,0.544,0.25
5.84835761e-08,0.535,0.252
5.87607494e-08,0.526,0.254
5.904056250000001e-08,0.517,0.258
5.93230532e-08,0.509,0.262
5.96082602e-08,0.5,0.267
5.98962228e-08,0.492,0.272
6.01869812e-08,0.483,0.277
6.048057620000001e-08,0.475,0.283
6.07770497e-08,0.466,0.289
6.1076444e-08,0.457,0.295
6.13788026e-08,0.448,0.303
6.16841698e-08,0.439,0.31
6.199259060000001e-08,0.431,0.318
6.230411120000001e-08,0.423,0.328
6.26187784e-08,0.416,0.338
6.29366402e-08,0.41,0.349
6.325774560000001e-08,0.405,0.36
6.358214430000001e-08,0.4,0.371
6.390988730000001e-08,0.396,0.382
6.42410266e-08,0.393,0.394
6.45756153e-08,0.39,0.406
6.49137075e-08,0.387,0.418
6.52553586e-08,0.385,0.43
6.5600625e-08,0.384,0.443
6.59495645e-08,0.382,0.456
6.6302236e-08,0.381,0.47
6.66586996e-08,0.38,0.483
6.70190169e-08,0.379,0.496
6.738325070000001e-08,0.38,0.509
6.77514652e-08,0.382,0.521
6.812372600000001e-08,0.384,0.532
6.850010020000001e-08,0.388,0.543
6.88806563e-08,0.392,0.553
6.92654644e-08,0.396,0.563
6.96545962e-08,0.401,0.572
7.004812500000001e-08,0.406,0.58
7.04461257e-08,0.411,0.588
7.0848675e-08,0.415,0.597
7.125585130000001e-08,0.42,0.605
7.16677349e-08,0.423,0.614
7.20844077e-08,0.424,0.623
7.2505954e-08,0.424,0.632
7.29324596e-08,0.423,0.643
7.33640126e-08,0.421,0.655
7.380070310000002e-08,0.417,0.667
7.42426235e-08,0.413,0.681
7.468986820000002e-08,0.407,0.695
7.514253410000001e-08,0.402,0.711
7.56007203e-08,0.395,0.729
7.60645284e-08,0.389,0.748
7.65340625e-08,0.383,0.769
7.700942940000001e-08,0.379,0.79
7.74907383e-08,0.375,0.812
7.79781014e-08,0.374,0.833
7.84716337e-08,0.374,0.854
7.897145310000001e-08,0.376,0.874
7.947768030000001e-08,0.379,0.893
7.99904395e-08,0.382,0.911
8.0509858e-08,0.385,0.929
8.10360662e-08,0.389,0.946
8.15691982e-08,0.392,0.964
8.21093916e-08,0.395,0.983
8.26567875e-08,0.398,1.001
8.32115311e-08,0.402,1.018
8.37737711e-08,0.407,1.034
8.434366070000001e-08,0.413,1.048
8.492135700000001e-08,0.421,1.058
8.55070216e-08,0.428,1.065
8.61008203e-08,0.436,1.067
8.670292400000001e-08,0.442,1.066
8.7313508e-08,0.448,1.06
8.79327527e-08,0.451,1.049
8.856084380000001e-08,0.454,1.034
8.91979722e-08,0.454,1.014
8.98443343e-08,0.452,0.993
9.050013230000001e-08,0.448,0.97
9.116557450000002e-08,0.44,0.948
9.1840875e-08,0.419,0.924
9.25262547e-08,0.415,0.899
9.322194080000001e-08,0.399,0.872
9.39281676e-08,0.383,0.84
9.464517660000001e-08,0.366,0.805
9.537321640000001e-08,0.35,0.766
9.61125436e-08,0.336,0.722
9.686342290000002e-08,0.325,0.675
9.7626127e-08,0.315,0.625
9.840093750000001e-08,0.307,0.574
9.918814500000001e-08,0.301,0.522
9.99880494e-08,0.296,0.471
1.0080096e-07,0.292,0.421
1.0162719800000002e-07,0.291,0.373
1.02467092e-07,0.292,0.329
1.03320984e-07,0.296,0.29
1.04189228e-07,0.303,0.258
1.0507218800000001e-07,0.309,0.233
1.0597024000000001e-07,0.314,0.213
1.06883777e-07,0.314,0.201
1.0781320100000002e-07,0.308,0.193
1.0875893100000002e-07,0.293,0.189
1.0972139900000001e-07,0.268,0.192
1.1070105500000001e-07,0.232,0.203
1.1169836200000001e-07,0.19,0.127
1.12713801e-07,0.152,0.268
