wavelength[m],n,k
2.4000000000000003e-07,1.8122,3.4571
2.4500000000000004e-07,1.983,3.5881
2.5000000000000004e-07,2.3363,3.7924
2.55e-07,2.7767,3.7956
2.6e-07,3.2008,3.6517
2.65e-07,3.4998,3.4061
2.7e-07,3.6894,3.1187
2.75e-07,3.81,2.8649
2.8e-07,3.8697,2.6284
2.85e-07,3.8502,2.3869
2.9000000000000003e-07,3.7971,2.2091
2.9500000000000003e-07,3.7226,2.0821
3.0000000000000004e-07,3.6556,1.9985
3.0500000000000004e-07,3.6034,1.9339
3.1e-07,3.5451,1.8865
3.15e-07,3.5071,1.8524
3.2e-07,3.4684,1.8391
3.25e-07,3.442,1.8261
3.3e-07,3.4266,1.823
3.35e-07,3.4117,1.821
3.4000000000000003e-07,3.4057,1.8237
3.4500000000000003e-07,3.4084,1.8401
3.5000000000000004e-07,3.4088,1.8464
3.5500000000000004e-07,3.4135,1.8664
3.6000000000000005e-07,3.4315,1.8866
3.65e-07,3.4551,1.904
3.7e-07,3.4801,1.9195
3.75e-07,3.5159,1.9417
3.8e-07,3.5566,1.9617
3.85e-07,3.5956,1.9783
3.9e-07,3.6594,1.9962
3.9500000000000003e-07,3.7281,2.0115
4.0000000000000003e-07,3.8234,2.0065
4.0500000000000004e-07,3.902,1.9742
4.1000000000000004e-07,3.9563,1.928
4.1500000000000005e-07,3.9953,1.9085
4.2e-07,4.0136,1.8838
4.25e-07,4.0418,1.9066
4.3e-07,4.1386,1.9413
4.35e-07,4.2703,1.9393
4.4e-07,4.4111,1.9
4.4500000000000003e-07,4.5565,1.8272
4.5000000000000003e-07,4.7035,1.6859
4.5500000000000004e-07,4.7923,1.5095
4.6000000000000004e-07,4.8126,1.3345
4.6500000000000005e-07,4.7915,1.165
4.7000000000000005e-07,4.7447,1.0286
4.75e-07,4.6866,0.9241
4.800000000000001e-07,4.6286,0.8364
4.85e-07,4.57,0.7625
4.900000000000001e-07,4.5167,0.7095
4.95e-07,4.4686,0.6617
5.000000000000001e-07,4.4165,0.6208
5.05e-07,4.3727,0.5865
5.1e-07,4.3359,0.5559
5.15e-07,4.2988,0.5298
5.2e-07,4.2616,0.5028
5.250000000000001e-07,4.2265,0.4819
5.3e-07,4.196,0.4656
5.350000000000001e-07,4.1673,0.4481
5.4e-07,4.143,0.4355
5.450000000000001e-07,4.114,0.4172
5.5e-07,4.0896,0.407
5.550000000000001e-07,4.0673,0.3945
5.6e-07,4.0444,0.3815
5.65e-07,4.0236,0.3693
5.7e-07,3.9984,0.3577
5.75e-07,3.9816,0.3493
5.800000000000001e-07,3.9614,0.3407
5.85e-07,3.9443,0.3346
5.900000000000001e-07,3.9294,0.3302
5.95e-07,3.9142,0.3159
6.000000000000001e-07,3.8983,0.3088
6.05e-07,3.889,0.3067
6.100000000000001e-07,3.8709,0.2995
6.15e-07,3.8634,0.2948
6.2e-07,3.8514,0.2894
6.25e-07,3.8393,0.2821
6.3e-07,3.8214,0.2771
6.350000000000001e-07,3.8093,0.2723
6.4e-07,3.7931,0.2663
6.450000000000001e-07,3.7844,0.2621
6.5e-07,3.777,0.2612
6.550000000000001e-07,3.7641,0.2537
6.6e-07,3.7583,0.2514
6.650000000000001e-07,3.7593,0.2491
6.7e-07,3.7502,0.2478
6.75e-07,3.7412,0.2439
6.800000000000001e-07,3.7274,0.2367
6.85e-07,3.7149,0.2347
6.900000000000001e-07,3.7219,0.2374
6.95e-07,3.7185,0.2333
7.000000000000001e-07,3.7065,0.2291
7.05e-07,3.6844,0.2252
7.100000000000001e-07,3.6842,0.2296
7.15e-07,3.6875,0.2225
7.200000000000001e-07,3.6745,0.2105
7.25e-07,3.6679,0.2113
7.3e-07,3.6669,0.1997
7.350000000000001e-07,3.648,0.1926
7.4e-07,3.6568,0.201
7.450000000000001e-07,3.6493,0.1939
7.5e-07,3.6481,0.1938
7.550000000000001e-07,3.6422,0.1853
7.6e-07,3.6392,0.1842
7.650000000000001e-07,3.6355,0.1768
7.7e-07,3.634,0.1743
7.750000000000001e-07,3.6272,0.1761
7.8e-07,3.6218,0.1711
7.85e-07,3.6216,0.1677
7.900000000000001e-07,3.6244,0.1727
7.95e-07,3.6083,0.1673
8.000000000000001e-07,3.6142,0.1716
8.05e-07,3.6113,0.1587
8.100000000000001e-07,3.6225,0.1578
8.15e-07,3.6047,0.1697
8.200000000000001e-07,3.6091,0.1665
8.25e-07,3.613,0.156
8.300000000000001e-07,3.6096,0.1569
8.35e-07,3.6103,0.1569
8.4e-07,3.5991,0.1689
